"Film";"Producing country";"Production year";"Directors";"Admissions EUR EU (since 1996)"
"Just Married (EN)
Бракувани (BG)
Líbánky (CS)
Just Married (DA)
Voll verheiratet (DE)
Pantrefteite, horiste, teleiosate! (EL)
Παντρευτείτε, χωρίστε, τελειώσατε! (EL)
Recien casados (ES)
Recién casados (ES)
Recién casados (ES)
Recién casados (ES)
Pörgulikud mesinädalad (ET)
Põrgulikud mesinädalad (ET)
Just Married (FI)
Smekmånaden (FI)
Pour le meilleur et pour le rire (FR)
Nouveaux mariés (FR)
Upravo vjencani (HR)
Szakítópróba (HU)
Oggi sposi, niente sesso (IT)
Oggi sposi... niente sesso (IT)
Nowożeńcy (PL)
Nowozency (PL)
Recém-Casados (PT)
Casados de Fresco (PT)
Tineri însurăţei (RO)
Молодожёны (RU)
Medové týždne (SK)
Pravkar porocena (SL)
Upravo venčani (SR)
Smekmånaden (SV)
Yeni Evli (TR)
Yeni evli (TR)
Just Married (XX)
Nouveaux mariés (XX)";"US / DE";"2003";"Shawn Levy";"2 971 597"
"Jeepers Creepers (EN)
Here Comes the Boogeyman (EN)
Крийпър (BG)
Jeepers Creepers - Es ist angerichtet (DE)
Jeepers Creepers (EL)
Jeepers creepers: El terror existe (ES)
Jeepers Creepers (ES)
El demonio (ES)
El demonio (ES)
El demonio (ES)
Jeepers Creepers : le chant du diable (FR)
Morts de peur (FR)
Jeepers creepers - Le chant du diable (FR)
Aki bújt, aki nem (HU)
Aki bújt, aki nem (HU)
Il canto del diavolo (IT)
Jeepers Creepers - Il canto del diavolo (IT)
Jeepers Creepers (NL)
Smakosz (PL)
Olhos Famintos (PT)
Jeepers Creepers (PT)
Tenebre (RO)
Джиперс Криперс (RU)
Strašno strašilo (SR)
Jeepers Creepers (TR)
Джиперс Крiперс (UK)
Jeepers Creepers (XX)
Morts de peur (XX)
Morts de peur (XX)
Jeepers Creepers: El terror existe (XX)
Jeepers Creepers (XX)";"US / DE";"2001";"Victor Salva";"2 967 960"
"Kokowääh 2 (DE)
Пиле във винен сос (BG)
Padre a la fuerza 2 (ES)
Kislány a küszöbön 2. (HU)
Um Pai Quase Perfeito (PT)
Seducătorul 2 (RO)
Соблазнитель 2 (RU)
Kukavicje jajce 2 (SL)
Спокусник 2 (UK)
Спокусник 2 (XX)
Kokowääh 2 (XX)";"DE";"2013";"Til Schweiger
Torsten Künstler";"2 962 790"
"Four Christmases (EN)
Anywhere But Home (EN)
Four Holidays (EN)
Четири Коледи (BG)
Čtvery vánoce (CS)
Ctvery vánoce (CS)
Mein Schatz, unsere Familie & Ich (DE)
Mein Schatz, unsere Familie und ich (DE)
Hristougenna sta tessera (EL)
Χριστούγεννα στα τέσσερα (EL)
Como en casa en ningún sitio (ES)
Navidad sin los suegros (ES)
Ni en tu casa ni en la mía (ES)
Una Navidad sin suegros (ES)
Neljad jõulud (ET)
Borta bäst, hemma värst (FI)
Neljä joulua yhdessä päivässä (FI)
Tout... sauf en famille (FR)
Četiri Božića (HR)
Cetiri bozica (HR)
Négy karácsony (HU)
Tutti insieme inevitabilmente (IT)
Ketverios Kaledos (LT)
Četri Ziemassvētki (LV)
Anywhere But Home (NL)
Anywhere But Home (NO)
Cztery Gwiazdki (PL)
Cztery gwiazdki (PL)
Surpresas Do Amor (PT)
Surpresas do Amor (PT)
Uns Sogros de Fugir (PT)
De Craciun Nu Stam Acasa (RO)
De Crăciun nu stăm acasă! (RO)
Четыре Рождества (RU)
Vianoce na štvrtú (SK)
Božič na Kvadrat (SL)
Božič na kvadrat (SL)
Borta bäst, hemma värst (SV)
Borta bra, hemma värst (SV)
Zoraki tatil (TR)
Чотири Рiздва (UK)
Four Christmases (XX)
Quatre Noël (XX)
Anywhere But Home (XX)
Anywhere But Home (XX)";"US / DE";"2008";"Seth Gordon";"2 940 671"
"Rugrats in Paris: The Movie - Rugrats II (EN)
Rugrats in Paris (EN)
Rugrats in Paris (EN)
Rugrats in Paris (EN)
Rugrats in Paris: The Movie (EN)
Rollinger i Paris (DA)
Rugrats in Paris (DE)
Rugrats en Paris: La pelicula (ES)
Los rugrats en Paris (ES)
Aventuras en pañales en Paris (ES)
Rugrats en París: la película (ES)
Rugrats en París (ES)
Ipanat Pariisissa (FI)
Les Razmokets à Paris - Le film (FR)
Les Razmoket à Paris, le film (FR)
Rugrati u Parizu (HR)
A fecsegő tipegők Párizsban (HU)
Ratjetoe in Parijs (NL)
Rugrats em Paris: Os Anjinhos (PT)
Карапузы в Париже (RU)
Rugratovi u Parizu (SR)
Rugrats i Paris - Filmen (SV)
Rugratlar Paris'te (TR)
Rugrats in Paris: The Movie - Rugrats II (XX)
Les razmokets à Paris (XX)
Les razmokets à Paris - Le film (XX)
Rugrats in Paris: The Movie (XX)";"US / DE";"2000";"Stig Bergqvist
Paul Demeyer";"2 935 444"
"Er ist wieder da (DE)
Look Who's Back (EN)
Han er tilbage (DA)
Είναι πάλι εδώ (EL)
Ha vuelto (ES)
Ha vuelto (ES)
Täällä taas (FI)
Il est de retour (FR)
Nézd, ki van itt (HU)
Lui è tornato (IT)
Kaettekita Hitler (JA)
Han er her igjen (NO)
Ele Está de Volta (PT)
Он снова здесь (RU)
Han är tillbaka (SV)
Er ist wieder da (XX)
Ha vuelto (XX)
Look Who's Back (XX)";"DE";"2015";"David Wnendt";"2 916 247"
"The Book Thief (EN)
Крадецът на книги (BG)
Zlodějka knih (CS)
Zlodejka knih (CS)
Bogtyven (DA)
Die Bücherdiebin (DE)
I kleftra ton vivlion (EL)
Η κλέφτρα των βιβλίων (EL)
Ladrona de libros (ES)
La ladrona de libros (ES)
Raamatuvaras (ET)
Kirjavaras (FI)
Boktjuven (FI)
La voleuse de livres (FR)
Kradljivica knjiga (HR)
A Könyvtolvaj (HU)
A könyvtolvaj (HU)
Storia di una ladra di libri (IT)
Yasashii Hondorobou (JA)
Knygu vagile (LT)
Kradljivica knjiga (ME)
Крадачката на книги (MK)
Boktyven (NO)
Złodziejka książek (PL)
Zlodziejka ksiazek (PL)
A Menina que Roubava Livros (PT)
A Rapariga Que Roubava Livros (PT)
Hotul de carti (RO)
Воровка книг (RU)
Zlodejka kníh (SK)
Kradljivica knjiga (SR)
Boktjuven (SV)
Kitap Hirsizi (TR)
The Book Thief (XX)
La voleuse de livres (XX)
Gan'evet ha'sfarim (XX)";"US / DE";"2013";"Brian Percival";"2 903 991"
"Niko - lentäjän poika (FI)
Niko - The Way to the Stars (EN)
The Flight Before Christmas (EN)
Нико и пътят към звездите (BG)
Sobík Niko (CS)
Niko: Cesta ke hvezdám (CS)
Niko Og De Flyvende Rensdyr (DA)
Det store stjernespring (DA)
Niko og de flyvende rensdyr (DA)
Niko og vejen til stjernerne (DA)
Niko, ein Rentier hebt ab (DE)
Niko - Ein Rentier hebt ab (DE)
Nico, el reno que queria volar (ES)
Nico, el reno que quería volar (ES)
Lentäjän poika (FI)
Niko - på väg mot stjärnorna (FI)
Tie tähtiin (FI)
Niko, le petit renne (FR)
Niko - le petit renne (FR)
Niko - Božićna Potraga (HR)
Niko - Bozicna potraga (HR)
Niko - Repülj a csillagokig (HU)
Niko - Una renna per amico (IT)
Niko: kelias į žvaigždes (LT)
Niko en de Vliegende Brigade (NL)
Niko (NL)
Niko en de vliegende brigade (NL)
Niko og veien til stjernene (NO)
Renifer Niko ratuje święta (PL)
Renifer Niko ratuje swieta (PL)
NIKO - NA TERRA DO PAI NATAL (PT)
Um Voo Encantado em Noite de Natal! (PT)
Niko na Terra do Pai Natal (PT)
Нико: Путь к звездам (RU)
Niko a cesta ku hviezdam (SK)
Jelenček Niko (SL)
Jelencek Niko (SL)
Niko - Božićna potraga (SR)
Niko - På väg mot stjärnorna (SV)
Niko - på väg mot stjärnorna (SV)
Niko - Yildizlara yolculuk (TR)
Niko - lentäjän poika (XX)
Niko en de Vliegende Brigade (XX)
Niko, le petit renne (XX)
Niko and the Way to the Stars (XX)
Niko & the Way to the Stars (XX)
The Flight Before Christmas (XX)
Way to the Stars (XX)";"FI / DE / DK / IE";"2008";"Michael Hegner
Kari Juusonen";"2 851 595"
"Die Päpstin (EN)
Pope Joan (EN)
Папеса Йоана (BG)
The Mystery of a Pope (DA)
Die Päpstin (DE)
Papissa Ioanna (EL)
La papisa (ES)
La pontifice (ES)
La pontífice (ES)
La mujer papa (ES)
La pontífice (ES)
La pontífice (ES)
Paavst Johanna (ET)
La Papesse Jeanne (FR)
Johanna nőpápa (HU)
La papessa (IT)
Popieže Joana (LT)
Pope Joan (NL)
Papiezyca Joanna (PL)
A Papisa Joana (PT)
Иоанна - женщина на папском престоле (RU)
Papa Jovana (SR)
Påven Johanna (SV)
Die Päpstin (XX)
The Mystery of a Pope (XX)
Pope Joan (XX)";"DE / GB / IT / ES";"2009";"Sönke Wortmann";"2 847 313"
"Heidi (DE)
Хайди (BG)
Χάιντι (EL)
Heidi (ES)
Heidi (ES)
Heidi (ES)
Heiða (IS)
Heidi (PT)
Heidi (RO)
Хайди (RU)
Heidi (XX)
Heidi (XX)
Heidi bat he'harim (XX)
Heidi (XX)";"DE / CH";"2015";"Alain Gsponer";"2 776 066"
"The Wind That Shakes the Barley (EN)
The Wind that Shakes the Barley (EN)
Вятърът в ечемичените ниви (BG)
Zvedá se vítr (CS)
Vinden Som Ryster Kornet (DA)
Vinden der ryster kornet (DA)
O anemos horevei to krithari (EL)
Ο άνεμος χορεύει το κριθάρι (EL)
El viento que agita la cebada (ES)
El viento que acaricia el prado (ES)
El viento que acaricia el prado (ES)
El viento que acaricia el prado (ES)
Le vent se lève (FR)
Felkavar a szél (HU)
Il vento che accarezza l'erba (IT)
Vejas, siubuojantis miezius (LT)
Vinden som ryster kornet (NO)
Wiatr Buszujący W Jęczmieniu (PL)
Wiatr buszujacy w jeczmieniu (PL)
Brisa de Mudança (PT)
Ventos da Liberdade (PT)
Mangaierea Vantului (RO)
Вeтер, который качает вереск (RU)
Zdvíha sa vietor (SK)
Veter, ki trese ječmen (SL)
Veter, ki trese jecmen (SL)
Vetar koji njiše ječam (SR)
Frihetens pris (SV)
Özgürlük rüzgari (TR)
The Wind that Shakes the Barley (XX)
Le vent se lève (XX)";"IE / GB / DE / ES / IT";"2006";"Ken Loach";"2 764 321"
"Die weiße Massai (DE)
White Masai (EN)
Bílá Masajka (CS)
Den Hvide Masai (DA)
Den hvide masai (DA)
Die weisse Massai (DE)
La Masai Blanca (ES)
El masai blanco (ES)
La masái blanca (ES)
La princesa Masai (ES)
Valkoinen Masai (FI)
Den vita massajen (FI)
Valkoinen masai (FI)
Afrikai szeretők (HU)
Masai bianca (IT)
Den hvite massai (NO)
Biała Masajka (PL)
Biala Masajka (PL)
A Massai Branca (PT)
Tão Perto e Tão Distante do Amor (PT)
Indragostita De Un Masai (RO)
Белая масаи (RU)
Biela Masajka (SK)
Bela masajka (SL)
Den vita massajen (SV)
Die weiße Massai (XX)
La massai blanche (XX)
The White Massai (XX)";"DE";"2005";"Hermine Huntgeburth";"2 760 640"
"Schlussmacher (DE)
Rupturas por encargo (ES)
Agente de Separação (PT)
Поможем расстаться (RU)
Schlussmacher (XX)";"DE";"2013";"Torsten Künstler
Matthias Schweighöfer";"2 755 314"
"Duplicity (EN)
Двуличие (BG)
Dvojí hra (CS)
Duplicity (DA)
Duplicity - Gemeinsame Geheimsache (DE)
Adiakrisies (EL)
Αδιακρισίες (EL)
Duplicidad (ES)
Duplicity (ES)
Kaehpalgelised (ET)
Kahepalgelised (ET)
Kaksinaamaista peliä (FI)
Duplicity (FR)
Ti Mi Lažeš Najbolje (HR)
Ti mi lažeš najbolje (HR)
Kettős Játék (HU)
Kettős játék (HU)
Sukti reikaliukai (LT)
Nekā Personīga (LV)
Neka personiga (LV)
Duplicity (NO)
Gra Dla Dwojga (PL)
Gra dla dwojga (PL)
Dupla sedução (PT)
Duplicidade (PT)
Dupla Sedução (PT)
Duplicitate (RO)
Ничего личного (RU)
Dvojitá hra (SK)
Dvojna Igra (SL)
Dvojna igra (SL)
Dvoličnost (SR)
Duplicity (SV)
Sahtekârlar (TR)
Подвiйна гра (UK)
Duplicity (XX)
Duplicité (XX)
Mis'hak kafoul (XX)";"US / DE";"2009";"Tony Gilroy";"2 737 309"
"Luftslottet som sprängdes (SV)
The girl who kicked the Hornet's nest (EN)
The Girl Who Kicked the Hornet's Nest (EN)
The Girl Who Kicked the Hornets' Nest (EN)
The Girl Who Kicked the Hornet's Nest (EN)
Момичето, което разбута гнездото на �... (BG)
Kula Od Karata (BS)
Dívka, která kopla do vosího hnízda (CS)
Luftkastellet Der Blev Sprængt (DA)
Luftkastellet der blev sprængt (DA)
Vergebung (DE)
Vergebung (Millenium 3) (DE)
To koritsi sti folia tis sfikas (EL)
Το κορίτσι στη φωλιά της σφήκας (EL)
Millennium 3: la reina en el palacio de las corrientes de aire (ES)
La reina en el palacio de las corrientes de aire (ES)
Millennium 3: La reina en el palacio de las corrientes de aire (ES)
Millennium 3: La reina en el palacio de las corrientes de aire (ES)
Purustatud õhuloss (ET)
Pilvilinna joka romahti (FI)
Luftslottet som sprängdes (FI)
Millénium 3 - La reine du palais des courants d'air (FR)
Millénium 3: La reine dans le palais des courants d'air (FR)
Kule u zraku (HR)
Milleniuem 3 - A kártyavár összedől (HU)
A kártyavár összedől (HU)
A lány, aki darázsfészekbe nyúlt (HU)
Loftkastalinn sem hrundi (IS)
La regina dei castelli di carta (IT)
Mergina, kuri užkliudė širšių lizdą (LT)
Mergina, kuri uzkliude sirsiu lizda (LT)
Millennium 3: Gerechtigheid (NL)
Luftslottet som sprengtes (NO)
Millennium: Zamek z piasku, który runal (PL)
Millenium 3: A rainha no palacio das correntes de ar (PT)
A Rainha do Castelo de Ar (PT)
Millennium 3 - A Rainha no Palácio das Correntes de Ar (PT)
Millenium 3-Castelul Din Nori S-A Sfaramat (RO)
Castelul din nori s-a sfaramat (RO)
Девушка, которая взрывала воздушные ... (RU)
Dekle, ki je dregnilo v osje gnezdo (SL)
Milenijum trilogija: Kula od karata (SR)
Ari Kovanina Çomak Sokan Kiz (TR)
Дiвчина, яка руйнувала повiтрянi замки (UK)
Luftslottet som sprängdes (XX)
Millénium 3 - La reine du palais des courants d'air (XX)
Ha'naara she'baata be'ken hatzraot (XX)";"SE / DK / DE";"2009";"Daniel Alfredson";"2 722 732"
"Die Wilden Kerle 4 (DE)
Die wilden Kerle 4 - Der Angriff der Silberlichten (DE)
DWK4 - Der Angriff der Silberlichten (DE)
Las fieras F. C. 4 (ES)
Les football kings 4 (FR)
A vad banda 4. (HU)
Csak az a foci 4. (HU)
La tribù del pallone - Alla conquista della coppa (IT)
Die Wilden Kerle 4 (XX)
The Wild Guys 4 (XX)";"DE";"2007";"Joachim Masannek";"2 658 023"
"Eagle Eye (EN)
Eagle Eye: The IMAX Experience (EN)
Орлово око (BG)
Oko dravce (CS)
Ausser Kontrolle (DE)
Eagle Eye - Außer Kontrolle (DE)
Pagidevmenoi (EL)
Παγιδευμένοι (EL)
La conspiración del pánico (ES)
Control total (ES)
Control Total (ES)
Control total (ES)
Control total (ES)
Kotkasilm (ET)
Eagle Eye (FI)
L'oeil du mal (FR)
Oko sokolovo (HR)
Sasszem (HU)
Eagle Eye (JA)
Îguru ai (JA)
Artsivis tvali (KA)
Sakalo akis (LT)
Eagle Eye (NO)
Olhos de lince (PT)
Controle Absoluto (PT)
Olhos de Lince (PT)
Ochi De Vultur (RO)
Ochi de vultur (RO)
На крючке (RU)
Oko dravca (SK)
Na Muhi (SL)
Na muhi (SL)
Pod budnim okom (SR)
Eagle Eye (SV)
Kartal göz (TR)
Орлиний зiр (UK)
Eagle Eye (XX)
Qartal Gözü (XX)
L'oeil du mal (XX)";"US / DE";"2008";"D.J. Caruso";"2 657 080"
"The Little Vampire (EN)
Min ven vampyren (DA)
Der kleine Vampir (Kleiner Vampir) (DE)
Der kleine Vampir (DE)
O mikros vrykolakas (EL)
El pequeño vampiro (ES)
Pikku vampyyri (FI)
Le petit vampire (FR)
Il mio amico vampiro (IT)
De kleine vampier (NL)
Wampirek (PL)
Maly wampirek (PL)
O Pequeno Vampiro (PT)
Вампиреныш (RU)
Den lille vampyren (SV)
The Little Vampire (XX)
Le petit vampire (XX)";"DE / NL / US";"2000";"Uli Edel";"2 636 713"
"The Boat That Rocked (EN)
Pirate Radio (EN)
Рок радио (BG)
Piráti na vlnách (CS)
The Boat That Rocked (DA)
Radio Rock Revolution (DE)
Radio... kymata (EL)
Rock en plo (EL)
Ροκ εν Πλω (EL)
Radio Encubierta (ES)
Los piratas del rock (ES)
Radio encubierta (ES)
Rokkivad raadiopiraadid (ET)
Merirosvoradio (FI)
Good Morning England (FR)
Rock'n'roll Brod (HR)
Rock'n'roll brod (HR)
Rock hajó (HU)
Rockhajó (HU)
I Love Radio Rock (IT)
Pairêtsu rokku (JA)
Laivas, kuris veža (LT)
Radio Pirāti (LV)
The Boat That Rocked (NO)
Pirate radio (NO)
Radio na fali (PL)
O Barco Do Rock (PT)
Os Piratas do Rock (PT)
O Barco do Rock (PT)
Rok-volna (RU)
Рок-волна (RU)
Piráti na vlnách (SK)
Rock'n'roll Pirati (SL)
Rock'n'Roll pirati (SL)
The Boat That Rocked (SV)
Rock'n Roll teknesi (TR)
Рок-хвиля (UK)
The Boat That Rocked (XX)
Radio pirate (XX)
The Boat That Rocked (XX)";"GB / DE / US / FR";"2009";"Richard Curtis";"2 636 656"
"Vaterfreuden (DE)
Joy of Fatherhood (EN)
Бащинство (BG)
Frettsack (DE)
Ich will ein Kind von mir (DE)
Apai örömök (HU)
Bucuria de a fi tată (RO)
Отцовство (RU)
Ocetovsko veselje (SL)
Vaterfreuden (XX)
Joy of Fatherhood (XX)";"DE";"2014";"Torsten Künstler
Matthias Schweighöfer";"2 623 245"
"Türkisch für Anfänger (DE)
Family Mix (FR)
Török kezdőknek (HU)
Turecki dla poczatkujacych (PL)
Турецкий для начинающих (RU)
Turkiska för nybörjare (SV)
Türkisch für Anfänger (XX)";"DE";"2012";"Bora Dagtekin";"2 613 883"
"The Last King of Scotland (EN)
Последният крал на Шотландия (BG)
Poslední skotský král (CS)
Der letze König Von Schottland - In den Fängen der Macht (DE)
Der letzte König von Schottland (DE)
Der letzte König von Schottland - In den Fängen der Macht (DE)
O teleftaios vasilias tis Skotias (EL)
Ο Τελευταίος Βασιλιάς της Σκοτίας (EL)
El ultimo rey de Escocia (ES)
El último rey de Escocia (ES)
El último rey de Escocia (ES)
El último rey de Escocia (ES)
El último rey de Escocia (ES)
El último rey de Escocia (ES)
Shotimaa viimane kuningas (ET)
Last King of Scotland (FI)
Le dernier roi d'Ecosse (FR)
Le dernier roi d'Écosse (FR)
Posljednji škotski kralj (HR)
Az utolsó skót király (HU)
L'ultimo re di Scozia (IT)
Last King of Scotland (JA)
Ostatni król Szkocji (PL)
O Último Rei da Escócia (PT)
O Último Rei da Escócia (PT)
Ultimul Rege Al Scotiei (RO)
Ultimul rege al Scoţiei (RO)
Последний король Шотландии (RU)
Posledný škótský kráL´ (SK)
Zadnji škotski kralj (SL)
Zadnji skotski kralj (SL)
Poslednji kralj Škotske (SR)
Last King of Scotland (SV)
Iskoçya'nin son krali (TR)
Останнiй король Шотландii (UK)
The Last King of Scotland (XX)
Le dernier roi d'Écosse (XX)
The Last King of Scotland (XX)
Ha'meleh ha'aharon shel Scotland (XX)";"GB / DE";"2006";"Kevin Macdonald";"2 608 121"
"I Give It a Year (EN)
Давам Им Година (BG)
Давам им година (BG)
Dávám tomu rok (CS)
Das hält kein Jahr...! (DE)
Das hält kein Jahr ...! (DE)
Enas hronos einai arketos (EL)
Ένας χρόνος είναι αρκετός (EL)
Yo les doy un año (ES)
Les doy un año (ES)
Casados... hasta que los amigos los separen (ES)
Nende esimene aasta (ET)
Vuoden se kestää (FI)
Mariage à l'anglaise (FR)
Dajem im godinu (HR)
Az A Bizonyos Első Év (HU)
Az a bizonyos első év (HU)
A prova di matrimonio (IT)
Pašėlę pirmieji metai (LT)
Pašelę pirmieji metai (LT)
Trakais Pirmais Gads (LV)
Daję nam rok (PL)
Daje nam rok (PL)
Dou-lhes Um Ano (PT)
Dou-lhes Um Ano (PT)
Primul an de casnicie (RO)
Даю год (RU)
Dávam Tomu Rok (SK)
Prvo Leto Po Poroki (SL)
Bu Ask Fazla Sürmez (TR)
Даю рiк (UK)
I Give It a Year (XX)
Mariage à l'anglaise (XX)
Shana gag (XX)";"GB / FR / DE";"2013";"Dan Mazer";"2 599 326"
"The Mortal Instruments: City of Bones (EN)
Реликвите На Смъртните: Град От Кости (BG)
Реликвите на смъртните: Град от кости (BG)
Mortal Instruments: Město z kostí (CS)
The Mortal Instruments: Dæmonernes by (DA)
Chroniken der Unterwelt - City Of Bones (DE)
Chroniken der Unterwelt - City of Bones (DE)
Thanasima ergaleia: Poli ton oston (EL)
Θανάσιμα εργαλεία: Πόλη των οστών (EL)
Cazadores de sombras: Ciudad de hueso (ES)
Cazadores de sombre: ciudad de huesos (ES)
Cazadores de Sombras: Ciudad de huesos (ES)
Cazadores de sombra (ES)
Surmav arsenal: Luude linn (ET)
Varjojen kaupungit: Luukaupunki (FI)
La Cité des Ténèbres: la coupe mortelle (FR)
The Mortal Instruments: la cité des ténèbres (FR)
Instrumentarij smrtnika: Grad od kostiju (HR)
A végzet ereklyéi: Csontváros (HU)
Shadowhunters - Città di ossa (IT)
Bnei HaNefilim: Eer shel Atzamot (IW)
Shadou Hantâ (JA)
Įrankiai: Kaulų miestas (LT)
Mirties irankiai: Kaulu miestas (LT)
Kaulu pilsēta (LV)
Skyggejegerne: Demonenes by (NO)
Dary Anioła: Miasto kości (PL)
Os Instrumentos Mortais: Cidade dos Ossos (PT)
Instrumente Mortale: Orasul Oaselor (RO)
Instrumente mortale: Orasul oaselor (RO)
Орудия смерти: Город костей (RU)
Nástroje Smrteľníkov: Mesto Kostí (SK)
Kronike Podzemlja: Mesto Kosti (SL)
Instrumenti smrti: Grad kostiju (SR)
The Mortal Instruments - Stad av skuggor (SV)
The Mortal Instruments: Stad av skuggor (SV)
Ölümcül Oyuncaklar: Kemikler Sehri (TR)
Смертельна зброя: Мiсто кiсток (UK)
The Mortal Instruments: City of Bones (XX)
La Cité des Ténèbres: la coupe mortelle (XX)
Bnei HaNefilim: Eer shel Atzamot (XX)
Vu Khi Bong Dem: Thanh Pho Xuong (XX)";"US / DE / CA";"2013";"Harald Zwart";"2 581 682"

"Search the database for a film using one or several criterias - Search results"
" - title : "
" - production_year_begin : 2000"
" - production_year_end : 2021"
" - admission_year_begin : ----"
" - admission_year_end : ----"
" - director : "
" - producing_country_id : Germany  (DE)"
" - with_other_producing_countries : Yes"
