"Film";"Producing country";"Production year";"Directors";"Admissions EUR EU (since 1996)"
"Around the World in 80 Days (EN)
Around the World in Eighty Days (EN)
Около света за 80 дни (BG)
Cesta kolem světa za 80 dní (CS)
Cesta kolem sveta za 80 dní (CS)
Jorden Rundt I 80 Dage (DA)
Jorden rundt i 80 dage (DA)
In 80 Tagen Um Die Welt (DE)
In 80 Tagen um die Welt (DE)
In 80 Tagen um die Welt (DE)
O gyros tou kosmou se 80 meres (EL)
Ο γύρος του κόσμου σε 80 μέρες (EL)
Vuelta al mundo en 80 dias (ES)
La vuelta al mundo en 80 días (ES)
La vuelta al mundo en 80 días (ES)
La vuelta al mundo en 80 días (ES)
80 päevaga ümber maailma (ET)
Maailman ympäri 80 päivässä (FI)
Jorden runt på 80 dagar (FI)
Le tour du monde en 80 jours (FR)
Put oko svijeta u 80 dana (HR)
80 nap alatt a Föld körül (HU)
Il giro del mondo in 80 giorni (IT)
Aplink pasauli per 80 dienu (LT)
Jorden rundt på 80 dager (NO)
W 80 Dni Dookoła Świata (PL)
W 80 dni dookoła świata (PL)
Volta ao Mundo em 80 Dias: Uma Aposta Muito Louca (PT)
A Volta ao Mundo em 80 Dias (PT)
Ocolul Pamantului in 80 de zile (RO)
Вокруг света за 80 дней (RU)
Cesta okolo sveta za 80 dní (SK)
V 80 dneh okoli sveta (SL)
Okoli sveta v 80 dneh (SL)
Put oko sveta za 80 dana (SR)
Jorden runt på 80 dagar (SV)
80 Günde Devr-i Alem (TR)
Навколо свiту за 80 днiв (UK)
Around the World in 80 Days (XX)
Le tour du monde en 80 jours (XX)";"GB INC / US / IE / DE";"2004";"Frank Coraci";"4 886 920"
"Crash (EN)
Сблъсъци (BG)
Crash (CS)
L.A. Crash (DE)
Crash (EL)
Crash (Colision) (ES)
Vidas cruzadas (ES)
Crash (Colisión) (ES)
Alto impacto (ES)
Alto impacto (ES)
Crash: Alto impacto (ES)
Kokkupõrge (ET)
Crash (FI)
Collision (FR)
Fatalna nesreća (HR)
Ütközések (HU)
Crash - Contatto fisico (IT)
Crash: Contatto fisico (IT)
Avarija (LT)
Sadursme (LV)
Crash (NO)
Miasto gniewu (PL)
Colisão (PT)
Crash: No Limite (PT)
Povesti Din L.A. (RO)
Povesti din L.A. (RO)
Столкновение (RU)
Usodna Nesreča (SL)
Usodna nesreca (SL)
Fatalna nesreća (SR)
Çarpışma (TR)
Çarpisma (TR)
Зiткнення (UK)
Crash (XX)
Collision (XX)
Tasadom (XX)
Hitraskout (XX)
Barkhord (Tasadof) (XX)";"US / DE";"2004";"Paul Haggis";"4 843 307"
"Tropic Thunder (EN)
Тропическа буря (BG)
Tropická bouře (CS)
Tropická boure (CS)
Tropic Thunder - Hol Dir die volle Dröhnung! (DE)
Tropiki kataigida (EL)
Τροπική καταιγίδα (EL)
Tropic Thunder: Una Guerra Muy Perra (ES)
Una guerra de película (ES)
Una guerra de película (ES)
Una Guerra de Película (ES)
Tropic Thunder: ¡Una guerra muy perra! (ES)
Una guerra de película (ES)
Una guerra de película (ES)
Una guerra de película (ES)
Troopiline kõu (ET)
Tropic Thunder (FI)
Tonnerre sous les tropiques (FR)
Tropska grmljavina (HR)
Trópusi Vihar (HU)
Trópusi vihar (HU)
Tropic Thunder - Unisciti a loro (IT)
Tropic Thunder (IT)
Griaustinis tropikuose (LT)
Tropu Negaiss (LV)
Tropic Thunder (NO)
Jaja w tropikach (PL)
Tempestade Tropical (PT)
Trovão Tropical (PT)
Furtuna Tropicala (RO)
Furtuna tropicala (RO)
Tunet tropical (RO)
Солдаты неудачи (RU)
Tropická búrka (SK)
Tropska Nevihta (SL)
Tropski vihar (SL)
Tropska oluja (SR)
Tropik firtina (TR)
Грiм у тропiках (UK)
Tropic Thunder (XX)
Tonnerre sous les tropiques (XX)
Tropic Thunder (XX)
Ra'am Tropi (XX)
Una guerra de película (XX)";"US / DE";"2008";"Ben Stiller";"4 726 452"
"The Ghost Writer (EN)
The Ghost (EN)
Писател в сянка (BG)
Muž ve stínu (CS)
Muz ve stínu (CS)
Skyggen (DA)
Der Ghostwriter (DE)
Aoratos sygrafeas (EL)
Αόρατος συγγραφέας (EL)
El escritor (ES)
El Escritor Oculto (ES)
El Escritor Fantasma (ES)
El escritor oculto (ES)
El escritor oculto (ES)
El escritor fantasma (ES)
El escritor fantasma (ES)
El escritor oculto (ES)
Variautor (ET)
The Ghost Writer (FI)
The Ghost Writer - Haamukirjailija (FI)
L'écrivain fantôme (FR)
The Ghost Writer (FR)
Pisac iz sjene (HR)
Szellemíró (HU)
L'uomo nell'ombra (IT)
Vaiduoklis (LT)
Rēgu Rakstnieks (LV)
Polanskis Skyggen (NO)
Roman Polanskis Skyggen - The ghostwriter (NO)
Autor Widmo (PL)
Autor widmo (PL)
O Escritor Fantasma (PT)
Marioneta (RO)
Призрак (RU)
Ghost Writer (SK)
Pisatelj V Senci (SL)
Pisatelj v senci (SL)
Pisac iz senke (SR)
Hayalet Yazar (TR)
Примара (UK)
The Ghost Writer (XX)
L'écrivain fantôme (XX)
Sofer ha'tzlalim (XX)
El escritor oculto (XX)
The Ghost (XX)";"FR / DE / GB";"2010";"Roman Polanski";"4 642 141"
"Kokowääh (DE)
Петел с вино (BG)
Padre a la fuerza (ES)
Kislány a küszöbön (HU)
Tata do pary (PL)
Um Pai Quase Perfeito (PT)
Соблазнитель (RU)
Kizim ve Ben (TR)
Спокусник (UK)
Kokowääh (XX)";"DE";"2011";"Til Schweiger";"4 627 459"
"Final Destination 3 (EN)
Cheating Death: Final Destination 3 (EN)
Final Destination 3-D (EN)
Последен изход 3 (BG)
Nezvratný osud 3 (CS)
Final Destination 3 (DE)
Vlepo to thanato sou 3 (EL)
Βλέπω το θάνατό σου 3 (EL)
Destino Final 3 (ES)
Destino final 3 (ES)
Destino final 3 (ES)
Destino final 3 (ES)
Lõpp-punkt 3 (ET)
Final Destination - Viimeinen määränpää 3 (FI)
Destination finale 3 (FR)
Destination ultime 3 (FR)
Put bez povratka 3 (HR)
Végső állomás 3. (HU)
Final Destination 3 (IT)
Fainaru deddo kôsutâ (JA)
Final Dead Coaster (JA)
Galutinis tikslas 3 (LT)
Cela gals 3 (LV)
Oszukać Przeznaczenie 3 (PL)
Oszukać przeznaczenie 3 (PL)
O ultimo destino 3 (PT)
Premonição 3 (PT)
O Último Destino 3 (PT)
Destinatie finala 3 (RO)
Пункт назначения 3 (RU)
Nezvratny osud 3 (SK)
Brez povratka 3 (SL)
Poslednja ekskurzija 3 (SR)
Son durak 3 (TR)
Final Destination 3 (XX)
Destination ultime 3 (XX)
Linh Cam Cua Wendy 3 (XX)";"US / DE";"2006";"James Wong";"4 604 310"
"Zweiohrküken (DE)
Rabbit Without Ears 2 (EN)
Keinohrhasen 2 (DE)
Sobreviviendo al amor (ES)
Sobreviviendo al amor (ES)
Fülenincs nyúl 2. (HU)
30 giorni per innamorarsi (IT)
Milosc z przedszkola 2 (PL)
Aprendendo a Amar 2 (PT)
Coelho Sem Orelhas 2 (PT)
Iepure fără urechi 2 (RO)
Красавчик 2 (RU)
Zec bez ušiju 2 (SR)
Красунчик 2 (UK)
Zweiohrküken (XX)
Rabbit Without Ears 2 (XX)";"DE";"2009";"Til Schweiger";"4 579 066"
"Mia et le lion blanc (EN)
Mia and the White Lion (EN)
Mia und der weiße Löwe (DE)
Mi mascota es un león (ES)
Mia y el león blanco (ES)
Mia és a fehér oroszlán (HU)
Mia e il leone bianco (IT)
Mija ir baltasis liutas (LT)
Mia and the White Lion (NO)
Mia i bialy lew (PL)
Mia e o Leão Branco (PT)
Девочка Миа и белый лев (RU)
Mia in Beli Lev (SL)
Mia och det vita lejonet (SV)";"FR / DE / ZA";"2018";"Gilles de Maistre";"4 573 435"
"Le peuple migrateur (FR)
The Winged Migration (EN)
Travelling Birds: An Adventure in Flight (EN)
Winged Migration (EN)
Ptačí svět (CS)
Fugle På Rejse (DA)
Fugle på rejse (DA)
Nomaden der Lüfte (DE)
Nomaden der Lüfte - Das Geheimnis der Zugvögel (DE)
Taxidiarika poulia (EL)
Nomadas del viento (ES)
Tocando el cielo (ES)
Nómadas del viento (ES)
Alas de sobrevivencia (ES)
Siivekäs muutto (FI)
Bevingad flyttning (FI)
Vándormadarak (HU)
Il Popolo Migratore (IT)
Il popolo migratore (IT)
Wataridori (JA)
Migruojantys pauksciai (LT)
Celojosas ciltis (LV)
Travelling Birds (NL)
Fugler i flukt (NO)
Podniebny Taniec. Makrokosmos (PL)
Makrokosmos - Podniebny taniec (PL)
Aves migratorias (PT)
Migração Alada (PT)
Aves Migratórias (PT)
Poporul migrator (RO)
Птицы (RU)
Putovanie vtákov (SK)
Nomadi neba (SL)
Flyttfåglar (SV)
Kuslar kanatli uygarlik (TR)
Птахи - мандрiвний народ (UK)
Le peuple migrateur (XX)
Winged Migration (XX)
The Travelling Birds (XX)
Winged Migration (XX)";"FR / DE";"2001";"Jacques Perrin
Jacques Cluzaud
Michel Debats";"4 517 311"
"Bend It Like Beckham (EN)
Kick It Like Beckham (EN)
Ritai kato Bekam (BG)
Ритай като Бекам (BG)
Blafuj jako Beckham (CS)
Bedre end Beckham (DA)
Kick It Like Beckham (DE)
Kantos opos O Mpekam (EL)
Kan' to opos o Beckham (EL)
Quiero ser como Beckham (ES)
Jugando con el destino (ES)
Jugando con el destino (ES)
Tribla nagu Beckham (ET)
Parempi kuin Beckham (FI)
Skruva den som Beckham (FI)
Joue-là comme Beckham (FR)
Joue-la comme Beckham (FR)
Football Shootball Hai Rabba! (HI)
Baš kao Beckham (HR)
Csavard be, mint Beckham (HU)
Sognando Beckham (IT)
Skrun som Beckham (NO)
Skru'n som Beckham (NO)
Podkrec pilke jak Beckham (PL)
Driblando o Destino (PT)
Joga Como Beckham (PT)
Dribleaza ca Beckham (RO)
Играй, как Бекхэм (RU)
Zadeni kot Beckham (SL)
Igraj kao Bekam (SR)
Skruva den som Beckham (SV)
Hayatimin çalimi Beckham (TR)
Bend It Like Beckham (XX)
Joue-la comme Beckham (XX)
Mesle Beckham Kaat Bede (XX)";"GB / DE";"2002";"Gurinder Chadha";"4 408 818"
"The Three Musketeers (EN)
Тримата мускетари (BG)
Tri Musketira 3d (BS)
Tři mušketýři (CS)
Tri musketýri (CS)
De tre musketerer (DA)
Die drei Musketiere (DE)
Oi treis somatofylakes (EL)
Οι τρεις σωματοφύλακες (EL)
Los tres mosqueteros (ES)
Kolm musketäri (ET)
Kolme muskettisoturia (FI)
De tre musketörerna (FI)
Les Trois Mousquetaires 3D (FR)
Les Trois Mousquetaires (FR)
Tri musketira (HR)
Tri mušketira (HR)
A három testőr (HU)
I tre moschettieri (IT)
I tre moschettieri in 3D (IT)
Sanjûshi: Ôhi no kubikazari to Da Vinci no hikôsen (JA)
Trys muskietininkai 3D (LT)
Trys muškietininkai 3D (LT)
Trīs musketieri 3D (LV)
De tre musketerer (3D) (NO)
De tre musketerer (NO)
Trzej muszkieterowie (PL)
Os Três Mosqueteiros (PT)
Cei Trei Muschetari (RO)
Cei trei muschetari (RO)
Три мушкетера (RU)
Мушкетёры (RU)
Traja mušketieri 3D (SK)
Trije musketirji (SL)
Tri musketara (SR)
The Three Musketeers (SV)
Üç Silahşörler (TR)
Üç Silahsörler (TR)
Мушкетери (UK)
The Three Musketeers (XX)
Les trois mousquetaires (XX)";"DE / GB / FR";"2011";"Paul W.S. Anderson";"4 341 753"
"Unknown (EN)
Unknown White Male (EN)
Без име (BG)
Ukradeni Identitet (BS)
Neznámý (CS)
Unknown identity (DA)
Unknown Identity (DA)
Unknown Identity (DE)
O agnostos (EL)
Ο άγνωστος (EL)
Desconocido (ES)
Sin identidad (ES)
Sense identitat (ES)
Tundmatu (ET)
Hors de moi (FR)
Sans identité (FR)
Ukradeni identitet (HR)
Ismeretlen férfi (HU)
Unknown - Senza Identità (IT)
Unknown - Senza identità (IT)
Nezinomas (LT)
Nežinomas (LT)
Nezinamais (LV)
Ukjent ID (NO)
Tozsamosc (PL)
Tożsamość (PL)
Desconhecido (PT)
Sem Identidade (PT)
Necunoscutul (RO)
Неизвестный (RU)
Neznámy (SK)
Neznanec (SL)
Bezimeni (SR)
Kimliksiz (TR)
Невiдомий (UK)
Unknown (XX)
Hors de moi (XX)
Zehut lo yedua (XX)
Desconocido (XX)";"US / DE / GB INC / FR";"2011";"Jaume Collet-Serra";"4 323 905"
"Rock Academy (EN)
The School of Rock (EN)
School of Rock (EN)
School of Rock (EN)
Училище за рок (BG)
Škola ro(c)ku (CS)
School of Rock (DA)
School of Rock (DE)
Ena sholeio poly rock (EL)
Ένα Σχολείο Πολύ Ροκ (EL)
Escuela de Rock (ES)
Escuela de rock (ES)
Escuela de rock (ES)
Escuela de rock (ES)
Escuela de rock (ES)
Rokkiv kool (ET)
School of Rock (FI)
L'école du rock (FR)
Rock academy (FR)
Rock'n'roll škola (HR)
Rocksuli (HU)
School of Rock (IT)
School of Rock (JA)
Roko Mokykla (LT)
School of Rock (NO)
Szkoła Rocka (PL)
Szkoła rocka (PL)
Escola de Rock (PT)
Scoala de rock (RO)
Школа рока (RU)
Sola Rocka (SL)
Sola rocka (SL)
Škola roka (SR)
School of Rock (SV)
Hababam Rock (TR)
Школа року (UK)
The School of Rock (XX)
L'école du rock (XX)
School of Rock (XX)
Beit-Sefer L'Rock (XX)
Rock hoc tro (XX)
School of Rock (XX)
School of Rock (XX)";"US / DE";"2003";"Richard Linklater";"4 292 207"
"Die ﻿Konferenz der Tiere (DE)
Animals United (EN)
Епоха На Животните 3D (BG)
Konferencija Životinja 3d (BS)
Hurá do Afriky! (CS)
Savanne banden (DA)
Animaux & Cie (FR)
Konferencija zivotinja (HR)
Egyesült Állatok (HU)
Animals United (IT)
Konferencija na zivotnite (MK)
Safari (PL)
Animais Unidos Jamais Serão Vencidos (PT)
Союз зверей (RU)
Hurá Do Afriky! (SK)
Savannens hjältar (SV)
Sevimli Hayvanlar (TR)";"DE";"2010";"Holger Tappe
Reinhard Klooss";"4 256 347"
"The Danish Girl (EN)
Момичето от Дания (BG)
Den danske pige (DA)
The Danish Girl (DE)
Το κορίτσι από τη Δανία (EL)
To Koritsi apo tin Dania (EL)
La chica danesa (ES)
Taani tüdruk (ET)
Tanskalainen tyttö (FI)
Danish Girl (FR)
Dankinja (HR)
A dán lány (HU)
The Danish Girl (IT)
Ha'na'ara ha'Denit (IW)
Gogona daniidan (KA)
Danu mergina (LT)
Den danske piken (NO)
Dziewczyna z portretu (PL)
A Garota Dinamarquesa (PT)
A Rapariga Dinamarquesa (PT)
Девушка из Дании (RU)
Dansko dekle (SL)
Dankinja (SR)
Danimarkali Kiz (TR)
Дiвчина з Данii (UK)
La chica danesa (XX)
Co Gai Dan Mach (XX)
The Danish Girl (XX)
Danish Girl (XX)
Ha'na'ara ha'Denit (XX)";"GB / US / BE / DK / DE";"2015";"Tom Hooper";"4 234 019"
"Flickan som lekte med elden (SV)
Millennium 2 - The Girl Who Played with Fire (EN)
The Girl Who Played with Fire (EN)
Момичето, което си играеше с огъня (BG)
Devojčica Koja Se Igrala Vatrom (BS)
Dívka, která si hrála s ohněm (CS)
Pigen Der Legede Med Ilden (DA)
Pigen der legede med ilden (DA)
Millennium 2 - Verdammnis (DE)
Verdammnis (Millennium 2) (DE)
Verdammnis (DE)
To koritsi pou epaize me ti fotia (EL)
Το κορίτσι που έπαιζε με τη φωτιά (EL)
Millennium 2: la chica que soñaba con una cerilla y un bidon de ga... (ES)
La chica que soñaba con un fósforo y un bidón de gasolina (ES)
Millennium 2: La chica que soñaba con una cerilla y un bidón de g... (ES)
Millennium 2: La chica que soñaba con un cerillo y un galón de ga... (ES)
Millenium 2: La chica que soñaba con un fósforo y un bidón de ga... (ES)
Tüdruk, kes mängis tulega (ET)
Tyttö joka leikki tulella (FI)
Flickan som lekte med elden (FI)
Millénium 2 : la fille qui rêvait d'un bidon d'essence et d'une a... (FR)
Millénium 2 (FR)
Millénium 2: La fille qui rêvait d'un bidon d'essence et d'une al... (FR)
Djevojka koja se igrala vatrom (HR)
A lány, aki a t?zzel játszik (HU)
A lány, aki a tűzzel játszik (HU)
Stúlkan sem lék sér að eldinum (IS)
La Ragazza Che Giocava Con Il Fuoco (IT)
La ragazza che giocava con il fuoco (IT)
Mergina, kuri žaidė su ugnimi (LT)
Mergina, kuri zaide su ugnimi (LT)
Millennium 2 - De vrouw die met vuur speelde (NL)
Jenta som lekte med ilden (NO)
Millennium: Dziewczyna, która igrala z ogniem (PL)
Millennium 2 : A Rapariga Que Sonhava Com Uma Lata De Gasolina E Um... (PT)
A Menina que Brincava com Fogo (PT)
Millennium 2: A Rapariga que Sonhava com uma Lata de Gasolina e um ... (PT)
Millenium 2-Fata Care S-A Jucat Cu Focul (RO)
Fata care s-a jucat cu focul (RO)
Девушка, которая играла с огнём (RU)
Dievča, které sa hralo s ohňom (SK)
Dekle, ki se je igralo z ognjem (SL)
Devojka koja se igrala vatrom (SR)
Atesle oynayan kiz (TR)
Дiвчина, яка грала з вогнем (UK)
Flickan som lekte med elden (XX)
Millénium 2: La Fille qui rêvait d'un bidon d'essence et d'une al... (XX)
Ha'naara shesihaka be'esh (XX)
The Girl Who Played with Fire (XX)";"SE / DK / DE";"2009";"Daniel Alfredson";"4 219 935"
"7 Zwerge - Der Wald ist nicht genug (DE)
7 Dwarves: The Forest Is Not Enough (EN)
Sieben Zwerge - Der Wald ist nicht genug (DE)
A 7 törpe visszatér, avagy az erdő nem elég (HU)
Siedmiu krasnoludków (PL)
7 krasnoludków: Las to za malo - historia jeszcze prawdziwsza (PL)
7 гномов: И целого леса мало (RU)
7 Zwerge - Der Wald ist nicht genug (XX)";"DE";"2006";"Sven Unterwaldt Jr.";"4 184 787"
"Cloud Atlas (EN)
Облакът Атлас (BG)
Atlas mraků (CS)
Atlas mraku (CS)
Cloud Atlas (DE)
Der Wolkenatlas (DE)
Cloud Atlas (EL)
Cloud Atlas: La red invisible (ES)
El atlas de las nubes (ES)
El Atlas De Las Nubes (ES)
Cloud Atlas (ES)
Pilveatlas (ET)
Pilvikartasto (FI)
Cloud Atlas (FR)
Atlas oblaka (HR)
Atlas Neba (HR)
Felhőatlasz (HU)
Cloud Atlas (IT)
Cloud Atlas - Tutto è connesso (IT)
Kuraudo Atorasu (JA)
Debesų žemėlapis (LT)
Debesu žemelapis (LT)
Mākoņu Atlants (LV)
Atlas chmur (PL)
Cloud Atlas (PT)
A Viagem (PT)
Atlasul norilor (RO)
Облачный атлас (RU)
Atlas Mrakov (SK)
Atlas Oblakov (SL)
Atlas oblakov (SL)
Atlas oblaka (SR)
Bulut Atlasi (TR)
Хмарний атлас (UK)
Cloud Atlas (XX)
Cartographie des nuages (XX)
Anan Atlas (XX)";"DE / US";"2012";"Lilly Wachowski
Tom Tykwer
Lana Wachowski";"4 099 934"
"Rambo (EN)
John Rambo (EN)
Rambo 4 (EN)
Rambo IV (EN)
Rambo IV: End of Peace (EN)
Rambo IV: In the Serpent's Eye (EN)
Rambo IV: Pearl of the Cobra (EN)
Rambo: To Hell and Back (EN)
Рамбо (BG)
Rambo do pekla a zpět (CS)
Rambo: Do pekla a zpet (CS)
Rambo (DA)
John Rambo (DE)
Τζον Ράμπο (EL)
John Rambo- Regreso al infierno (ES)
Rambo - Regreso al infierno (ES)
John Rambo (ES)
Rambo 4: Regreso al Infierno (ES)
Rambo: Regreso al infierno (ES)
Rambo (ES)
Rambo IV (ET)
Rambo (FI)
John Rambo (FR)
Rambo 4 (HI)
John Rambo (HR)
John Rambo (HU)
John Rambo (IT)
Rambô: Saigo no senjô (JA)
Rambo 4 (KA)
Rembo IV (LT)
Rambo (NO)
John Rambo (NO)
John Rambo (PL)
John Rambo (PT)
Rambo (PT)
Rambo IV (PT)
Rambo IV (RO)
Рэмбо IV (RU)
Rambo: Do pekla a späť (SK)
Rambo: Do pekla a naspat (SK)
John Rambo (SL)
Rambo (SV)
John Rambo (TR)
Рембо IV (UK)
Rambo (XX)
John Rambo (XX)
Rambo (XX)
John Rambo (XX)
Rambo 4 (XX)
Rambo 4: John Rambo (XX)
Rambo: Regreso al infierno (XX)";"US / DE";"2008";"Sylvester Stallone";"4 041 953"
"Deutschland. Ein Sommermärchen (DE)
Germany: A Summer's Fairytale (EN)
Die schottischen Rosen (DE)
Niemcy. Letnia bajka (PL)
Германия. Летняя сказка (RU)
Deutschland. Ein Sommermärchen (XX)";"DE";"2006";"Sönke Wortmann";"4 017 592"
"Enemy at the Gates (EN)
Враг пред портата (BG)
Nepřítel před branami (CS)
Neprítel pred branami (CS)
Duell - Enemy at the Gates (DE)
Ehthros pro ton pylon (EL)
Εχθρός προ των πυλών (EL)
Enemigo a las puertas (ES)
Enemigo al acecho (ES)
Enemigo al acecho (ES)
Enemigo al acecho (ES)
Enemic a les portes (ES)
Enemigo al acecho (ES)
Enemigo al acecho (ES)
Vaenlane väravas (ET)
Vihollinen porteilla (FI)
Stalingrad - L'ennemi aux portes (FR)
Stalingrad (FR)
Stalingrad - Enemy at the Gates (FR)
Neprijatelj pred vratima (HR)
Ellenség a kapuknal (HU)
Ellenség a kapuknál (HU)
Il nemico alle porte (IT)
Stalingrad (JA)
Priešas už vartų (LT)
Priešas už vartu (LT)
Fiende ved porten (NO)
Wróg U Bram (PL)
Wróg u bram (PL)
Círculo de Fogo (PT)
Inimigo às Portas (PT)
Inamicul e aproape (RO)
Stalingrad (RO)
Враг у ворот (RU)
Sovraznik pred vrati (SL)
Neprijatelj pred vratima (SR)
Kapidaki düsman (TR)
Ворог бiля ворiт (UK)
Enemy at the Gates (XX)
Enemy at the Gates (XX)
L'ennemi aux portes (XX)";"DE / US / GB / IE";"2001";"Jean-Jacques Annaud";"4 011 307"
"Willkommen bei den Hartmanns (DE)
Bienvenido a Alemania (ES)
Bienvenidos a Alemania (ES)
Isten hozott Németországban (HU)
Benvenuto in Germania! (IT)
Witamy u Hartmannów (PL)
Bun venit în Germania (RO)
Добро пожаловать к Хартманнам (RU)
Hartmanns (XX)
Willkommen bei den Hartmanns (XX)
Welcome to Germany (XX)";"DE";"2016";"Simon Verhoeven";"4 003 879"
"The Vow (EN)
Сватбен обет (BG)
Navždy spolu (CS)
Navzdy spolu (CS)
Elsk mig igen (DA)
Für immer Liebe (DE)
Erotas apo tin arhi (EL)
Έρωτας από την αρχή (EL)
Votos de amor (ES)
Todos los días de mi vida (ES)
Voto de amor (ES)
Vanne (ET)
Je te promets - The Vow (FR)
Je te promets (FR)
Zavjet ljubavi (HR)
Az eskü (HU)
Fogadom (HU)
La memoria del cuore (IT)
Meiles priesaika (LT)
Zvērests (LV)
Elsk meg igjen (NO)
I że cię nie opuszczę (PL)
Para Sempre (PT)
Prometo Amar-te (PT)
Juramantul (RO)
Клятва (RU)
Manželský Sľub (SK)
Zaobljuba ljubezni (SL)
I u dobru i u zlu (SR)
Älska mig igen (SV)
Ask Yemini (TR)
Клятва (UK)
The Vow (XX)
Lo tishkah (XX)
Votos de amor (XX)";"US / FR / AU / GB / DE";"2012";"Jirí Suchý";"3 983 249"
"Fracture (EN)
Пропукване (BG)
Fracture - Det afgørende alibi (DA)
Das perfekte Verbrechen (DE)
Apodeixi enohis (EL)
Fracture (ES)
Crimen perfecto (ES)
Crimen perfecto (ES)
Crimen Perfecto (ES)
Murd (ET)
Fracture - murtumaton (FI)
La faille (FR)
Slom (HR)
Törés (HU)
Il Caso Thomas Crawford (IT)
Il caso Thomas Crawford (IT)
Luzis (LT)
Lužis (LT)
Fracture (NO)
Słaby punkt (PL)
Um Crime de Mestre (PT)
Ruptura (PT)
Ruptura (RO)
Перелом (RU)
Fraktúra (SK)
Zlom (SL)
Prova e krimit (SQ)
Pukotina (SR)
Bristande bevis (SV)
Cinayet gecesi (TR)
Перелом (UK)
Fracture (XX)
Fracture (XX)
Edout shvura (XX)
Crimen perfecto (XX)";"US / DE";"2007";"Gregory Hoblit";"3 950 785"
"Der Junge muss an die frische Luft (DE)
All About Me (EN)
Este niño necesita aire fresco (ES)
O Menino que Fazia Rir (PT)
Мальчик должен быть на свежем воздухе (RU)";"DE";"2018";"Caroline Link";"3 935 837"
"Underworld (EN)
Подземен свят (BG)
Underworld (DE)
Underworld (EL)
Underworld (ES)
Inframundo (ES)
Inframundo (ES)
Varjojen valtakunta (FI)
Monde infernal (FR)
Underworld (FR)
Underworld (HR)
Underworld (HU)
Kitas pasaulis (LT)
Submundo (PT)
Anjos da Noite (PT)
Underworld - O Submundo (PT)
Lumea de Dincolo (RO)
Lumea de dincolo (RO)
Другой мир (RU)
Podzemlje (SL)
Podzemni svet (SR)
Karanliklar Ülkesi (TR)
Karanliklar ülkesi (TR)
Iнший свiт (UK)
Underworld (XX)
Monde infernal (XX)
Inframundo (XX)
Inframundo (XX)
The Gioi Ngam (XX)";"GB / HU / US / DE";"2003";"Len Wiseman";"3 890 748"
"Luther (EN)
Лутер (BG)
Luther (DA)
Luther (DE)
Louthiros (EL)
Lutero (ES)
Luther (FI)
Luther - Genio, ribelle, liberatore (IT)
Luter (PL)
Lutero (PT)
Luther (PT)
Лютер (RU)
Luther (TR)
Luther (XX)";"DE";"2003";"Eric Till";"3 875 407"

"Search the database for a film using one or several criterias - Search results"
" - title : "
" - production_year_begin : 2000"
" - production_year_end : 2021"
" - admission_year_begin : ----"
" - admission_year_end : ----"
" - director : "
" - producing_country_id : Germany  (DE)"
" - with_other_producing_countries : Yes"
