"Film";"Producing country";"Production year";"Directors";"Admissions EUR EU (since 1996)"
"The Purge: Election Year (EN)
The Purge: Election Year (EN)
The Purge 3 (EN)
Чистката 3 (BG)
Ocista: Volební rok (CS)
Κάθαρση: Έτος εκλογών (EL)
12 Horas Para Sobrevivir: El Año De La Elección (ES)
12 horas para sobrevivir: El año de la elección (ES)
Election: La noche de las bestias (ES)
12 horas para sobrevivir: el año de la elección (ES)
Puhdistuksen yö: Vaalivuosi (FI)
The purge - election year (FI)
American Nightmare 3: Élections (FR)
Pročišćenje: Izborna godina (HR)
A megtisztulás éjszakája: Választási év (HU)
La notte del giudizio - Election Year (IT)
Isvalymas: rinkimu metai (LT)
Noc oczyszczenia: Czas wyboru (PL)
12 Horas Para Sobreviver: O Ano da Eleição (PT)
Uma Noite de Crime: Ano de Eleição (PT)
12 Horas para Sobreviver: O Ano da Eleição (PT)
A Purga: Ano de Eleições (PT)
Noaptea judecatii. Alegerile (RO)
Судная ночь 3 (RU)
Očiščenje: volitve (SL)
Arinma Gecesi: Secim Yili (TR)
Arinma Gecesi: Seçim Yili (TR)
12 horas para sobrevivir: El año de la elección (XX)
The Purge: Election Year (XX)
La purge - L'année électorale (XX)";"US / FR";"2016";"James DeMonaco";"2 723 504"
"El Niño (ES)
El Niño - Jagd vor Gibraltar (DE)
Επικίνδυνο πέρασμα (EL)
9 mil (PL)
Эль-Ниньо (RU)
El Ninjo (SR)
El Niño (XX)";"ES / FR";"2014";"Daniel Monzón";"2 696 654"
"Iznogoud (FR)
Злият везир (BG)
Isnogud - Der bitterböse Großwesir (DE)
Iznogoud: Halifis sti thesi tou halifi (EL)
Iznogoud - El infame (ES)
Iznogoud: Calife à la place du calife (FR)
Изноугуд или Калиф на час (RU)
Iznogoud (XX)";"FR";"2005";"Patrick Braoudé";"2 695 684"
"Épouse-moi mon pote (FR)
Marry Me, Dude (EN)
Vezmeš si mě, kámo? (CS)
Heirate mich, Alter! (DE)
Παντρέψου με ρε φίλε (EL)
Matrimonio por accidente (ES)
¡Cásate conmigo! Por favor (ES)
Matrimonio por accidente (ES)
Matrimonio por accidente (ES)
Hozzám jössz. haver (HU)
Sposami stupido (IT)
Sposami, stupido! (IT)
Maz czy nie maz? (PL)
Preciso Casar Contigo Pá! (PT)
Женись на мне чувак (RU)
Женись на мне, чувак (RU)
Épouse-moi mon pote (XX)
Marry Me, Dude (XX)
Mariage (blanc) pour tous (XX)";"FR";"2017";"Tarek Boudali";"2 688 127"
"Belle et Sébastien (FR)
Belle and Sebastien (EN)
Belle & Sebastian (EN)
Бел и Себастиан (BG)
Bella a Sebastián (CS)
Belle und Sebastian (DE)
Belle kai Sebastien, dyo ahoristoi filoi (EL)
Belle y Sebastián (ES)
Belle ja Sebastien (ET)
Belle ja Sebastien (ET)
Belle ja Sebastian (FI)
Belle och Sebastian (FI)
Belle És Sebastian (HU)
Belle és Sébastien (HU)
Belle & Sebastien (IT)
Grazuole ir Sebastianas (LT)
Bela i Sebastijan (ME)
Бела и Себастијан (MK)
Belle en Sebastiaan (NL)
Bella i Sebastian (PL)
Belle e Sebastian (PT)
Bell e Sebastião (PT)
Белль и Себастьян (RU)
Bela in Sebastijan (SL)
Güzel ve Sebastian (TR)
Belle et Sébastien (XX)
Belle et Sébastien (XX)
Belle et Sébastien (XX)
Belle and Sebastian (XX)
Belle & Sebastian (XX)";"FR";"2013";"Nicolas Vanier";"2 671 056"
"Mesrine, l'instinct de mort (FR)
Mesrine: Killer Instinct (EN)
Mesrine - Part 1 (EN)
Mesrine Part 1: Killer Instinct (EN)
Mesrine Part 1: Killer Instinct (EN)
Смъртоносен инстинкт (BG)
Veřejný nepřítel č. 1 (CS)
Public Enemy No. 1, Part 1 (DA)
Public Enemy No. 1 - del 1 (DA)
Public Enemy No.1 - Mordinstinkt (DE)
Public Enemy No. 1 - Mordinstinkt (DE)
Yp' arithmon 1 dimosios kindynos - Meros 1o (EL)
Υπ' αριθμόν 1 δημόσιος κίνδυνος: Μέρο�... (EL)
Mesrine: Parte 1. Instinto de muerte (ES)
Mesrine: surmatung (ET)
Mesrine: Surmatung (ET)
Mesrine: Part 1 - Killer instinct (FI)
L'instinct de mort (FR)
Mesrine: L'instinct de mort (FR)
Državni Neprijatelj Br. 1 (HR)
Drzavni neprijatelj br.1. (prvi dio) (HR)
Halálos közellenség (HU)
Nemico Pubblico N. 1 - L'istinto di morte (IT)
Nemico pubblico n. 1 - L'istinto di morte (IT)
Žakas Merinas: mirties instinktas (LT)
Public Enemy Number One Part I (NL)
Jacques Mesrine Del 1: Instinkt for mord (NO)
Wróg publiczny numer jeden, vol. 1 (PL)
Inimigo Publico 1 - Instinto (PT)
Inimigo Público nº 1 (PT)
Instinto Assassino (PT)
Instinct criminal (RO)
Bраг государства No1 (RU)
Verejný nepriateľ č. 1 (SK)
Državni neprijatelj broj 1 (prvi deo) (SR)
Public Enemy No. 1 - Part 1 (SV)
Ölümcül içgüdü (TR)
L'instinct de mort (XX)
Mesrine - L'Instinct de mort (XX)
Mesrine Part 1: Killer Instinct (XX)";"FR / CA / IT";"2008";"Jean-François Richet";"2 657 942"
"Hors normes (FR)
The Extraordinary (EN)
The Specials (EN)
De særlige (DA)
Alles außer gewöhnlich (DE)
Especiales (ES)
Erityiset (FI)
Hors normes (FR)
Különleges életek (HU)
The Specials (IT)
Yotz'im Min Ha'Klal (IW)
Ypatingieji (LT)
The Specials (NO)
De Usedvanlige (NO)
Nadzwyczajni (PL)
Hors normes (PT)
Especiais (PT)
Особенные (RU)
De ovanliga (SV)
Kural Dışı (TR)
Особливі (UK)";"FR / BE";"2019";"Olivier Nakache
Eric Toledano";"2 653 059"
"J'accuse (FR)
J'accuse (EN)
An Officer and a Spy (EN)
Офицер и шпионин (BG)
Intrige (DE)
Κατηγορώ...! (EL)
El acusado y el espía (ES)
El oficial y el espía (ES)
Upseeri ja vakooja (FI)
J'accuse (FR)
L'ufficiale e la spia (IT)
Katzin Ou'Meragel (IW)
An Officer and a Spy (JA)
Pareigunas ir snipas (LT)
Oficer i szpieg (PL)
J'accuse (PT)
J'accuse - O Oficial e o Espião (PT)
Офицер и шпион (RU)
Obtožujem! (SL)
En officer och spion (SV)
D. (XX)";"FR / IT";"2019";"Roman Polanski";"2 652 088"
"OSS 117: Rio ne répond plus (FR)
OSS 117: Lost In Rio (EN)
OSS 117, Lost in Rio (EN)
OSS 117: Lost in Rio (EN)
OSS 117: Lost in Rio (EN)
Агент 117: Изгубен в Рио (BG)
OSS 117 - Er selbst ist sich genug (DE)
O kataskopos pou gyrise apo to... Rio! Mystikos praktoras OSS 117 (EL)
OSS 117, perdido en Rio (ES)
OSS 117, perdido en Río... (ES)
Agentti 117 - Tehtävä Riiossa (FI)
Agentti 117 - tehtävä Riossa (FI)
Agentti 117: Tehtävä Riossa (FI)
OSS 117: Rio nem válaszol (HU)
French dai-sakusen - Shakunetsu Rio, Ôtô seyo - (JA)
OSS117/Rio de Janeiro ôtô nashi (JA)
Aģents 117: Pazudis Rio (LV)
OSS 117: Rio nie odpowiada (PL)
Agente 117: Rio Não Responde Mais (PT)
Agente 117 Perdido no Rio (PT)
Agentul OSS 117: Actiune în Rio (RO)
Агент 117: Миссия в Рио (RU)
Agent 117 - Uppdrag i Rio (SV)
Агент 117: Мiсiя в Рiо (UK)
OSS 117: Rio ne répond plus (XX)
OSS 117: Rio ne répond plus (XX)
OSS 117: Lost in Rio (XX)";"FR";"2009";"Michel Hazanavicius";"2 646 301"
"Retour chez ma mère (FR)
Back to Mom's (EN)
Завръщане при мама (BG)
Willkommen im Hotel Mama (DE)
Μαμά, γύρισα! (EL)
Vuelta a casa de mi madre (ES)
Vissza a mamahotelbe (HU)
Torno da mia madre (IT)
La'khazor la'gour im imma (IW)
Isto Só a Mim! (PT)
Mamãe, Voltei! (PT)
Înapoi la mama (RO)
Возвращение к матери (RU)
Retour chez ma mère (XX)
Retour chez ma mère (XX)
La'khazor la'gour im imma (XX)
Back to Mom's (XX)";"FR";"2016";"Eric Lavaine";"2 638 671"
"The Boat That Rocked (EN)
Pirate Radio (EN)
Рок радио (BG)
Piráti na vlnách (CS)
The Boat That Rocked (DA)
Radio Rock Revolution (DE)
Radio... kymata (EL)
Rock en plo (EL)
Ροκ εν Πλω (EL)
Radio Encubierta (ES)
Los piratas del rock (ES)
Radio encubierta (ES)
Rokkivad raadiopiraadid (ET)
Merirosvoradio (FI)
Good Morning England (FR)
Rock'n'roll Brod (HR)
Rock'n'roll brod (HR)
Rock hajó (HU)
Rockhajó (HU)
I Love Radio Rock (IT)
Pairêtsu rokku (JA)
Laivas, kuris veža (LT)
Radio Pirāti (LV)
The Boat That Rocked (NO)
Pirate radio (NO)
Radio na fali (PL)
O Barco Do Rock (PT)
Os Piratas do Rock (PT)
O Barco do Rock (PT)
Rok-volna (RU)
Рок-волна (RU)
Piráti na vlnách (SK)
Rock'n'roll Pirati (SL)
Rock'n'Roll pirati (SL)
The Boat That Rocked (SV)
Rock'n Roll teknesi (TR)
Рок-хвиля (UK)
The Boat That Rocked (XX)
Radio pirate (XX)
The Boat That Rocked (XX)";"GB / DE / US / FR";"2009";"Richard Curtis";"2 636 656"
"Pourquoi j'ai pas mangé mon père (FR)
Animal Kingdom: Let's go Ape (EN)
Why I Did (Not) Eat My Father (EN)
Animal Kingdom: Let's Go Ape (EN)
Маймунджилъци (BG)
Abemennesket Edward (DA)
El reino de los monos (ES)
Majmok a csúcson (HU)
Il più grande uomo scimmia del Pleistocene (IT)
Byly sobie czlowieki (PL)
Muito à Frente (PT)
Эволюция (RU)
Zašto (ni)sam pojeo svoga tatu (SR)
Maymun Prens (TR)
Zašto (ni)sam pojeo svoga tatu (XX)
Pourquoi j'ai pas mangé mon père (XX)
Why I Did (Not) Eat My Father (XX)
Evolution Man (XX)";"FR / IT / BE / CN";"2015";"Jamel Debbouze";"2 635 462"
"Babysitting 2 (FR)
All Gone South (EN)
Всичко се обърка (BG)
Südlich der Gürtellinie (DE)
Ab in den Dschungel (DE)
Όλα θα πάνε στραβά (EL)
Se nos fue de las manos (ES)
Se nos fue de las manos 2 (ES)
Elmentek otthonról (HU)
Mayonaka no Pari de hyahha (JA)
Wszystko zostanie w rodzinie (PL)
Babá Fora de Controle: Operação Brasil (PT)
Todos Para Sul (PT)
Superнянь 2 (RU)
Svi na jug (SR)
Superнянь 2 (UK)
Svi na jug (XX)
Babysitting 2 (XX)
Tous dans le sud - Babysitting 2 (XX)
All Gone South (XX)";"FR";"2015";"Nicolas Benamou
Philippe Lacheau";"2 633 132"
"Un monstre à Paris (FR)
A Monster in Paris (EN)
Skønheden & monsteret i Paris (DA)
Ein Monster in Paris (DE)
To teras tou Parisiou (EL)
Το τέρας του Παρισιού (EL)
Un monstruo en París (ES)
Koletis Pariisis (ET)
Kaunotar ja Monsteri - Seikkailu Pariisissa (FI)
Čudovišna priča u Parizu (HR)
A párizsi mumus (HU)
Un mostro a Parigi (IT)
Paryziaus monstras 3D (LT)
Mošķis Parīzē (LV)
Het monster van Parijs (NL)
Przygoda w Paryżu (PL)
Um Monstro em Paris (PT)
Un monstru la Paris (RO)
Монстр в Париже (RU)
Čudovište u Parizu (SR)
Ett monster i Paris (SV)
Skönheten och monstret i Paris (SV)
Paris'te Çilgin Macera (TR)
Монстр у Парижi (UK)
Mifletzet be'Paris (XX)";"FR";"2011";"Bibo Bergeron";"2 627 856"
"The Duchess (EN)
Херцогинята (BG)
Vévodkyně (CS)
Vévodkyne (CS)
The Duchess (DA)
Die Herzogin (DE)
I doukissa (EL)
Η δούκισσα (EL)
La duquesa (ES)
Hertsoginna (ET)
Herttuatar (FI)
Hertiginnan (FI)
La Duchesse (FR)
Vojvotkinja (HR)
A hercegnő (HU)
La Duchessa (IT)
La duchessa (IT)
Hercogiene (LT)
Hercogiene (LV)
The Duchess (NO)
Ksiezna (PL)
A Duquesa (PT)
Ducesa (RO)
Герцогиня (RU)
Vojvodkyňa (SK)
Vojvodina (SL)
Vojvotkinja (SR)
The Duchess (SV)
Düses (TR)
Герцогиня (UK)
The Duchess (XX)
La duchesse (XX)
Ha'dukassit (XX)";"GB / FR / IT";"2008";"Saul Dibb";"2 624 109"

"Search the database for a film using one or several criterias - Search results"
" - title : "
" - production_year_begin : 2000"
" - production_year_end : 2021"
" - admission_year_begin : ----"
" - admission_year_end : ----"
" - director : "
" - producing_country_id : France  (FR)"
" - with_other_producing_countries : Yes"
