"Film";"Producing country";"Production year";"Directors";"Admissions EUR EU (since 1996)"
"Green Zone (EN)
Imperial Life in the Emerald City (EN)
Untitled Paul Greengrass Project (EN)
Зелена зона (BG)
Zelená zóna (CS)
Green Zone (DA)
Oudeteri zoni (EL)
Ουδέτερη ζώνη (EL)
La ciudad de las tormentas (ES)
Green Zone: Distrito protegido (ES)
Roheline tsoon (ET)
La zone verte (FR)
Green Zone (FR)
Slobodna zona (HR)
Zöld Zóna (HU)
Zöld zóna (HU)
Green Zone (JA)
Žalioji zona (LT)
Zaļā Zona (LV)
Green Zone - Zielona strefa (PL)
Zielona strefa (PL)
Green Zone: Combate Pela Verdade (PT)
Zona Verde (PT)
Green Zone: Combate pela Verdade (PT)
Zona Verde (RO)
Zona verde (RO)
Не брать живым (RU)
Zelena Cona (SL)
Zelena cona (SL)
Zelena zona (SR)
Yesil bölge (TR)
Не брати живим (UK)
Green Zone (XX)
La zone verte (XX)
La ciudad de las tormentas (XX)";"GB / US / ES / FR / JP";"2010";"Paul Greengrass";"3 551 585"
"Radin ! (FR)
Penny Pincher! (EN)
Скъперник (BG)
Nichts zu verschenken (DE)
Ο αρχιτσιγκούνης (EL)
Manual de un tacaño (ES)
¡Qué tacaño! (ES)
Radin! (FR)
Škrtica (HR)
A sóher (HU)
Radin l'avaro (IT)
Un tirchio quasi perfetto (IT)
Kamtzan! (IW)
Dusigrosz (PL)
Um Rico Sovina (PT)
Жмот (RU)
Жмот (UK)
Radin! (XX)
Radin! (XX)
Kamtzan! (XX)
Penny Pincher! (XX)";"FR";"2016";"Fred Cavayé";"3 539 785"
"Source Code (EN)
Първичен код (BG)
Zdrojový kód 2D (CS)
Zdrojový kód (CS)
Source code (DA)
Source Code (DE)
Ta teleftaia 8 lepta (EL)
Τα τελευταία 8 λεπτά (EL)
8 minutos antes de morir (ES)
Código fuente (ES)
Lähtekood (ET)
Source code (FI)
Source code - lähdekoodi (FI)
Code source (FR)
Source Code (FR)
Izvorni kod (HR)
Forráskód (HU)
Source Code (IT)
Mission: 8 Minutes (JA)
Iseities kodas (LT)
Pirmkods (LV)
Kod niesmiertelnosci (PL)
Kod nieśmiertelności (PL)
Contra o Tempo (PT)
O Código Base (PT)
Transfer de identitate (RO)
Исходный код (RU)
Zdrojový kód (SK)
Izvorna koda (SL)
8 Minuta (SR)
Yaşamin Şifresi (TR)
Yasam sifresi (TR)
Початковий код (UK)
Source Code (XX)
Code source (XX)
Kod Makor (XX)
8 minutos antes de morir (XX)";"US / FR";"2011";"Duncan Jones";"3 533 816"
"Dolor y gloria (ES)
Pain and Glory (EN)
Pain & Glory (EN)
Болка и величие (BG)
Smerte og ære (DA)
Leid und Herrlichkeit (DE)
Πόνος και Δόξα (EL)
Dolor y gloria (ES)
Valu ja hiilgus (ET)
Kärsimys ja kunnia (FI)
Douleur et gloire (FR)
Pain and Glory (HI)
Tuga i slava (HR)
Fájdalom és dicsőség (HU)
Dolor y gloria (IT)
Ke'ev ou'Tehila (IW)
Pain & Glory (JA)
Skausmas ir slove (LT)
Sāpes un slava (LV)
Smerte og ære (NO)
Ból i blask (PL)
Dor e Glória (PT)
Боль и слава (RU)
Bolečina in slava (SL)
Bol i slava (SR)
Smärta och ära (SV)
Aci ve Zafer (TR)
Біль та слава (UK)
痛苦與榮耀 (XX)";"ES / FR";"2019";"Pedro Almodóvar";"3 531 282"
"Resident Evil: Extinction (EN)
Resident Evil 3 (EN)
Resident Evil 3: Extinction (EN)
Resident Evil: Afterlife (EN)
Заразно зло: Изтребване (BG)
Resident Evil: Extinction (DE)
Resident Evil: I exontosi (EL)
Resident Evil: Η εξόντωση (EL)
Resident Evil: Extincion (ES)
Resident Evil 3: Extinción (ES)
Resident Evil: Extinción (ES)
Resident evil 3: La extinción (ES)
Resident Evil 3: Extinción (ES)
Resident Evil 3: Extinción (ES)
Resident evil - La extinción (ES)
Resident evil - Väljasuremine (ET)
Resident Evil: Tuho (FI)
Resident evil: Tuho (FI)
Resident Evil: Extinction (FR)
Resident Evil 3: Istrebljenje (HR)
A kaptár 3. - Teljes pusztulás (HU)
Baiohazado III (JA)
Biohazard III (JA)
Absoliutus blogis: isnykimas (LT)
Resident Evil: Extinction (NO)
Resident Evil: Zagłada (PL)
Resident Evil 3: A Extinção (PT)
Resident Evil 3: Extinção (PT)
Resident Evil: Disparitia (RO)
Обитель зла 3: Вымирание (RU)
Resident Evil: Zánik (SK)
Nevidno zlo 3 (SL)
Pritajeno zlo - Istrebljenje (SR)
Ölümcül deney: Insanligin sonu (TR)
Оселя зла: Вимирання (UK)
Resident Evil: Extinction (XX)
Resident Evil: Extinción (XX)";"US / DE / FR / GB / AU";"2007";"Russell Mulcahy";"3 506 040"
"Le boulet (FR)
Dead Weight (EN)
Джакпот (BG)
Blbec na krku (CS)
En klods om benet (DA)
2 Nieten & 6 Richtige (DE)
Ball & Chain - Zwei Nieten und sechs Richtige (DE)
Ultra Loser (DE)
Gyalia karfia (EL)
El embolao (ES)
Lotomadin (ET)
Lottoralli (FI)
A Tökös, a Török, az Őr meg a Nő (HU)
A tökös, a Török, az őr meg a nő (HU)
In fuga col cretino (IT)
Le boulet - In fuga nel deserto (IT)
Rally (NL)
Pościg Za Milionem (PL)
Poscig za milionem (PL)
Peso Morto (PT)
Peso Morto (PT)
Norocosi cu ghinion (RO)
Полный привод (RU)
Macher, magor a 15 melónov (SK)
Le Boulet - Miljonärjakten (SV)
Le Boulet - Miljonjakten (SV)
Le boulet (XX)
The Bullet (XX)
Ball and Chain (XX)
Ball and Chain (XX)
Dead Weight (XX)";"FR / GB";"2002";"Alain Berberian
Frédéric Forestier";"3 473 581"
"Hitman (EN)
Хитман (BG)
Hitman - Jeder stirbt alleine (DE)
Hitman - Ektelestis 47 (EL)
Hitman: Εκτελεστής 47 (EL)
Hitman, agente 47 (ES)
Hitman (ES)
Hitman - Agente 47 (ES)
Hitman - Agente 47 (ES)
Hitman (FI)
Hitman (FR)
Hitman - Agent 47 (HR)
Hitman - A bérgyilkos (HU)
L'assassino (IT)
Hitman - L'assassino (IT)
Hitmanas (LT)
Slepkava (LV)
Hitman - Agente 47 (PT)
Hitman: Assassino 47 (PT)
Hitman:Rau Necesar (RO)
Hitman: Rau necesar (RO)
Хитмэн (RU)
Hitman (SK)
Hitman - Agent 47 (SL)
Hitmen: Plaćeni ubica (SR)
Hitman (TR)
Hitman (XX)
Tueur à gages (XX)
Hitman X47: Ke san nguoi (XX)";"FR / US";"2007";"Xavier Gens";"3 472 267"
"U-571 (EN)
Подводница U-571 (BG)
Ponorka U-571 (CS)
U-571 (DA)
U-571 (DE)
U-571, to hameno ypovryhio (EL)
U-571: Το χαμένο υποβρύχιο (EL)
U-571 (ES)
U-571 (ES)
U-571: La batalla del Atlántico (ES)
U-571: La batalla del Atlántico (ES)
U-571 (FI)
U-571 (FR)
U-571: A Batalha do Atlântico (PT)
Submarino U-571 (PT)
U-571 (RO)
Ю-571 (RU)
Podmornica U-571 (SR)
U-571 (TR)
U-571 (XX)
U-571 (XX)";"US / FR";"2000";"Jonathan Mostow";"3 457 094"
"Captain Underpants: The First Epic Movie (EN)
Captain Underpants: The First Epic Movie (EN)
Filmen om Kaptajn Underhyler (DA)
Las aventuras del Capitán Calzoncillos: La película (DA)
Captain Underpants - Der supertolle erste Film (DE)
Las Aventuras del Capitán Calzoncillos: La Película (ES)
Las aventuras del capitan calzonsillo: La Película (ES)
Capitán Calzoncillos: Su primer peliculón (ES)
Las aventuras del Capitán Calzoncillos: la película (ES)
Kapteeni Kalsari: Elokuva (FI)
Les aventures du Capitaine Bobette: Le film (FR)
Capitaine Superslip (FR)
Alsógatyás Kapitány: Az első nagyon nagy film (HU)
Capitan Mutanda (IT)
Captain takhtonim (IW)
Kapitein Onderbroek: Het eerste grote avontuur (NL)
Kapitein Onderbroek (NL)
Kaptein Supertruse: Den første episke filmen (NO)
Kapitan Majtas: Pierwszy wielki film (PL)
As Aventuras do Capitão Cueca: O Filme (PT)
Capitão Cuecas - O Filme (PT)
Aventurile Capitanului Underpants (RO)
Капитан Подштанник: Первый эпически�... (RU)
Kapten Kalsong: Filmen (SV)
Kaptan Düsükdon: Destansi Ilk Film (TR)
Капiтан Пiдштанько (UK)
Captain Underpants: The First Epic Movie (XX)
Les aventures du Capitaine Bobette: Le film (XX)
Captain takhtonim (XX)
Las aventuras del Capitán Calzoncillos: La película (XX)";"US / CA / FR / GB / IN";"2017";"David Soren";"3 448 095"
"Legend (EN)
Легенда (BG)
Δίδυμοι θρύλοι (EL)
Leyenda: La profesión de la violencia (ES)
Legend (ES)
Légende (FR)
Legenda (HR)
Legenda (HU)
Agadat ha'akhim Kray (IW)
Legenda (KA)
Legenda (LT)
Lendas do Crime (PT)
Gangsteri de legenda (RO)
Легенды (RU)
Легенда (RU)
Legenda (SR)
Efsane (TR)
Легенда (UK)
Legend (XX)
Légende (XX)
Agadat ha'akhim Kray (XX)";"GB INC / US / FR";"2015";"Brian Helgeland";"3 442 330"
"Diarios de Motocicleta (ES)
The Motorcycle Diaries (EN)
Мотоциклетни дневници (BG)
Motocyklové deníky (CS)
Motorcykel Dagbog (DA)
Motorcykeldagbog (DA)
Die Reise des Jungen Che (DE)
Die Reise des jungen Che (DE)
Die Reise des jungen Che (DE)
Imerologia motosikletas (EL)
Ημερολόγια Μοτοσυκλέτας (EL)
Diarios de motocicleta (ES)
Diarios de motocicleta (ES)
Diarios de motocicleta (ES)
Moottoripyöräpäiväkirja (FI)
Carnets de voyage (FR)
Voyage à motocyclette (FR)
Dnevnik s motocikla (HR)
Che Guevara: A motoros naplója (HU)
I diari della motocicletta (IT)
Motociklininko dienoraštis (LT)
Motorsykkeldagbøkene (NO)
Dzienniki Motocyklowe (PL)
Dzienniki motocyklowe (PL)
Diários de Che Guevara (PT)
Diários de Motocicleta (PT)
Jurnal de calatorie (RO)
Че Гевара: Дневники мотоциклиста (RU)
Motocyklové denníky (SK)
Motoristov dnevnik (SL)
Dnevnik motocikliste (SR)
Dagbok Från En Motorcykel (SV)
Dagbok från en motorcykel (SV)
Motosiklet Günlüğü (TR)
Motosiklet günlügü (TR)
Щоденники мотоциклiста (UK)
Diarios de Motocicleta - The Motorcycle Diaries (XX)
Diarios de motocicleta (XX)
Carnets de voyage (XX)
The Motorcycle Diaries (XX)";"US / DE / GB / AR / CL / PE / FR";"2004";"Walter Salles";"3 429 160"
"Dancer in the Dark (EN)
Танцьорка в мрака (BG)
Tanec v temnotách (CS)
Dancer in the Dark (DA)
Taps (DA)
Horevontas sto skotadi (EL)
Χορεύοντας στο σκοτάδι (EL)
Bailar en la oscuridad (ES)
Bailarina en la oscuridad (ES)
Bailando en la oscuridad (ES)
Tantsija pimeduses (ET)
Dancer in the Dark (FI)
Danser dans le noir (FR)
Dancer in the Dark (FR)
Tancos a sötétben (HU)
Táncos a sötétben (HU)
Myrkradansarinn (IS)
Sokeja tamsoje (LT)
Dancer in the Dark (NO)
Tanczac w ciemnosciach (PL)
Dançando no Escuro (PT)
Dancer in the Dark (PT)
Dansand Cu Noaptea (RO)
Dansând cu noaptea (RO)
Танцующая в темноте (RU)
Tanecnica v tme (SK)
Plesalka v temi (SL)
Ples u tami (SR)
Karanlikta dans (TR)
Та, що танцюe у пiтьмi (UK)
Dancer in the Dark (XX)
Danser dans le noir (XX)
Raghsandeh dar tariki (XX)";"DK / FR / SE / DE / NO / NL / IS";"2000";"Lars von Trier";"3 412 921"
"Whatever Works (EN)
Untitled Woody Allen Project (EN)
Каквото дойде (BG)
Užívej si, co to jde (CS)
Mig og Melody (DA)
Whatever works - Liebe sich wer kann (DE)
Whatever Works - Liebe sich wer kann (DE)
Ki an sou katsei? (EL)
Κι αν σου κάτσει; (EL)
Si la cosa funciona (ES)
Que la cosa funcione (ES)
Así pasa cuando sucede (ES)
Mis iganes (ET)
Što god uspije (HR)
Bármi megteszi (HU)
Basta che funzioni (IT)
Kad ir kas benutiktų (LT)
Kad ir kas benutiktu (LT)
Lai Notiek Kas Notikdams (LV)
Co nas kręci, co nas podnieca (PL)
Jakby nie bylo (PL)
Tudo Pode Dar Certo (PT)
Ce O Fi O Fi (RO)
Ce-o fi o fi ... (RO)
Будь что будет (RU)
Užívaj si, ako sa len dá! (SK)
Šta god uspeva (SR)
Kim kiminle nerede? (TR)
Whatever Works (XX)
Comme tu veux (XX)
Si la cosa funciona (XX)";"US / FR";"2009";"Woody Allen";"3 372 090"
"United 93 (EN)
Полет 93 (BG)
Let číslo 93 (CS)
Flug 93 (DE)
Ptisi 93 (EL)
Vuelo 93 (ES)
United 93 (ES)
Vuelo 93 (ES)
United 93 (FI)
Vol 93 (FR)
Let 93 (HR)
A United 93-as (HU)
Yunaiteddo 93 (JA)
93-iasis reisas (LT)
Reiss United 93 (LV)
Lot 93 (PL)
Voo 93 (PT)
Vôo United 93 (PT)
Zborul United 93 (RO)
Потерянный рейс (RU)
Let číslo 93 (SK)
Uçus 93 (TR)
Загублений рейс (UK)
United vol 93 (XX)
Tissa 93 (XX)";"GB / FR / US";"2006";"Paul Greengrass";"3 360 308"
"Carnage (EN)
God of Damage (EN)
God of Carnage (EN)
Касапница (BG)
Un dèu salvatge (CA)
Bůh masakru (CS)
Buh masakru (CS)
Carnage (DA)
Der Gott des Gemetzels (DE)
O theos tis sfagis (EL)
Ο θεός της σφαγής (EL)
Un dios salvaje (ES)
¿Sabes quién viene? (ES)
¿Sabes quien viene? (ES)
Un déu salvatge (ES)
¿Sabes quien viene? (ES)
¿Sabes quién viene? (ES)
¿Sabes quien viene? (ES)
Tapatalgud (ET)
Ylilyönti (FI)
Carnage (FR)
Bračne svađe (HR)
Az Öldöklés Istene (HU)
Az öldöklés istene (HU)
Zhleta (KA)
Kivirčas (LT)
Asinspirts (LV)
Masakar (MK)
Blodig alvor (NO)
Rzeź (PL)
Rzez (PL)
O Deus da Carnificina (PT)
Deus da Carnificina (PT)
Doamne... Ce Macel! (RO)
Doamne ... ce macel! (RO)
Резня (RU)
Masaker (SL)
Krvoproliće (SR)
Carnage (SV)
Acimasiz Tanri (TR)
Рiзанина (UK)
Carnage (XX)
Carnage (XX)
Elohey ha'ketel (XX)
Un Dios salvaje (XX)";"FR / DE / PL / ES";"2011";"Roman Polanski";"3 348 255"
"Les poupées russes (FR)
Russian Dolls (EN)
Russian Dolls: Pot Luck 2 (EN)
Руски кукли (BG)
Erasmus 2 (CS)
Forelsket, forvirret (DA)
Fra Paris til Skt. Petersborg (DA)
L' auberge espagnole - Wiedersehen in St. Petersburg (DE)
L'auberge espagnole - Wiedersehen in St. Petersburg (DE)
L'Auberge Espagnole - Wiedersehen in St. Petersburg (DE)
Rwsikes koukles (EL)
Ρώσικες κούκλες (EL)
Las muñecas rusas (ES)
Förälskad, förvirrad (FI)
Sinkkuuden huuma (FI)
Ruske lutkice (HR)
Meg Mindig Lakotarsat Keresünk (HU)
Még mindig lakótársat keresünk (HU)
Bambole russe (IT)
Bambole Russe (IT)
Europudingas 2: Rusijos lelytes (LT)
Eirokokteilis 2: krievu lelles (LV)
Forelsket - Forvirret (NO)
Smak Życia 2 (PL)
Smak zycia 2 (PL)
As Bonecas Russas (PT)
Bonecas Russas (PT)
Papusile Rusesti (RO)
Papusile rusesti (RO)
Красотки (RU)
Erasmus 2: Priatelia sú spät (SK)
Ruske lutke (SL)
Ruske lutkice (SR)
Förälskad, förvirrad (SV)
Росiйськi лялечки (UK)
Les poupées russes (XX)
Les poupées russes (XX)
Russian Dolls (XX)
The Russian Dolls (XX)";"FR / GB";"2005";"Cédric Klapisch";"3 334 167"

"Search the database for a film using one or several criterias - Search results"
" - title : "
" - production_year_begin : 2000"
" - production_year_end : 2021"
" - admission_year_begin : ----"
" - admission_year_end : ----"
" - director : "
" - producing_country_id : France  (FR)"
" - with_other_producing_countries : Yes"
