"Film";"Producing country";"Production year";"Directors";"Admissions EUR EU (since 1996)"
"L'arnacoeur (FR)
Heartbreaker (EN)
СЪРЦЕРАЗБИВАЧ (BG)
Сърцеразбивач (BG)
(K)Lamač srdcí (CS)
Heartbreaker (DA)
Der Auftragslover (DE)
Epangelmatias kardiokataktitis (EL)
Los seductores (ES)
Rompecorazones (ES)
Els seductors (ES)
Südametemurdja (ET)
Heartbreaker (FI)
Srcolomac (HR)
Szívrablók (HU)
Il truffacuori (IT)
Širdžių ėdikas (LT)
Sirdsāķītis (LV)
Profession: Heartbreaker (NL)
Heartbreaker. Licencja na uwodzenie (PL)
Como Arrasar um Coração (PT)
O Quebra Corações (PT)
Сердцеед (RU)
(K)Lamač sŕdc (SK)
Lomilec Src (SL)
Srcolomac (SR)
Heartbreaker (SV)
Gönül Avcisi (TR)
Серцеiiд (UK)
Heartbreaker / L´Arnacoeur (XX)
L'arnacoeur (XX)
Heartbreaker (XX)
L'arnacoeur (XX)
Heartbreaker (XX)";"FR / MC";"2010";"Pascal Chaumeil";"4 879 736"
"Le grand bain (FR)
Sink or Swim (EN)
Ein Becken voller Männer (DE)
Nadando por un sueño (ES)
El gran baño (ES)
Szabadúszók (HU)
7 uomini a mollo (IT)
Ou Nadas ou Afundas (PT)
Непотопляемые (RU)";"FR";"2018";"Gilles Lellouche";"4 877 540"
"Samba (FR)
Samba (DE)
Heute bin ich Samba (DE)
Samba (EL)
Samba (ES)
Samba (HU)
Samba (IT)
Samba (PL)
Samba (PT)
Samba (RO)
Самба (RU)
Hayatimin Sansi (TR)
Самба (UK)";"FR";"2014";"Olivier Nakache
Eric Toledano";"4 803 809"
"Le sens de la fête (FR)
C'est la vie! (EN)
Dokud nás svatba nerozdelí (CS)
C'est la vie! (DA)
Das Leben ist ein Fest (DE)
Ετσι Είναι η Ζωή (EL)
La fiesta de la vida (ES)
C'est la vie (ES)
C'est la vie: Häät ranskalaiseen tapaan (FI)
C'est la vie! - häät ranskalaiseen tapaan (FI)
C'est la vie! (FR)
Le sens de la fête (FR)
Le grand saut (FR)
Les temps difficiles (FR)
Eszeveszett esküvő (HU)
C'est la vie: Prendila come viene (IT)
C'est la vie! (IW)
C'est la vie! (NO)
Nasze najlepsze wesele (PL)
Assim é a Vida (PT)
O Espírito da Festa (PT)
Праздничный переполох (RU)
C'est la vie! (SV)
La fiesta de la vida (XX)
Le sens de la fête (XX)
Le sens de la fête (XX)
C'est la vie! (XX)
Le sens de la fête (XX)
C'est la vie! (XX)
C'est la vie! (XX)";"FR / CA / BE";"2017";"Olivier Nakache
Eric Toledano";"4 803 652"
"Des hommes et des dieux (FR)
Of Gods and Men (EN)
Om guder og mænd (DA)
Von Menschen und Göttern (DE)
Enopion theon kai anthropon (EL)
De dioses y hombres (ES)
Jumalista ja ihmisistä (FI)
O ljudima i bogovima (HR)
Emberek És Istenek (HU)
Emberek és istenek (HU)
Uomini di Dio (IT)
Kamigami to Otoko tachi (JA)
Apie Dievus ir žmones (LT)
Om guder og mennesker (NO)
Ludzie Boga (PL)
Dos Homens E Dos Deuses (PT)
Homens e Deuses (PT)
Dos Homens e dos Deuses (PT)
О людях и богах (RU)
Bozji Mozje (SL)
Bozji mozje (SL)
O bogovima i ljudima (SR)
Gudar och människor (SV)
Of Gods and Men (SV)
Tanrilar Ve İnsanlar (TR)
Tanrilar ve Insanlar (TR)
Des hommes et des dieux - Of Gods and Men (XX)
Des hommes et des dieux (XX)
Des hommes et des dieux (XX)
Al Elohim va'anashim (XX)
Of Gods and Men (XX)";"FR";"2010";"Xavier Beauvois";"4 791 121"
"Les nouvelles aventures d'Aladin (FR)
The New Adventures of Aladdin (EN)
Αλαντίν: Οι νέες περιπέτειες (EL)
Aladin legújabb kalandjai (HU)
Le nuove avventure di Aladino (IT)
Nowe przygody Aladyna (PL)
As Novas Aventuras de Aladino (PT)
Новые приключения Аладдина (RU)
Nove avanture Aladina (SR)";"FR / BE";"2015";"Arthur Benzaquen";"4 760 424"
"La vérité si je mens! 3 (FR)
Would I Lie to You 3 (EN)
Это правда, если я вру 3 (RU)
La vérité si je mens! 3 (XX)
La vérité si je mens! 3 (XX)
Be'emet, ani lo mesha'ker! (XX)
Would I Lie to You 3 (XX)";"FR";"2012";"Thomas Gilou";"4 744 102"
"Oliver Twist (EN)
Оливър Туист (BG)
Oliver Twist (CS)
Oliver Twist (DA)
Oliver Twist (DE)
Oliver Twist (EL)
Oliver Twist (ES)
Oliver Twist (FI)
Oliver Twist (FR)
Twist Olivér (HU)
Oliver Twist (IT)
Oliveris Tvistas (LT)
Oliver Tvists (LV)
Olivers Tvists (LV)
Oliver Twist (PT)
Oliver Twist (PT)
Oliver Twist (RO)
Оливер Твист (RU)
Oliver Tvist (SR)
Oliver Twist (TR)
Олiвер Твiст (UK)
Oliver Twist (XX)
Oliver Twist (XX)";"FR / CZ / GB";"2005";"Roman Polanski";"4 663 658"
"L'auberge espagnole (FR)
Pot Luck (EN)
Euro Pudding (EN)
L'auberge espagnole (EN)
The Spanish Apartment (EN)
Erasmus a spol (CS)
Erasmus a spol. (CS)
The Spanish Apartment (DA)
L'auberge espagnole - Barcelona für ein Jahr (DE)
L'Auberge Espagnole - Barcelona für ein Jahr (DE)
L'Auberge Espagnole - Barcelona für ein Jahr (DE)
Euroflirt (EL)
Una casa de locos (ES)
Piso compartido (ES)
El albergue español (ES)
Hullude korter (ET)
Espanjalainen kimppakämppä (FI)
L'Auberge Espagnole (FR)
Španjolski apartman (HR)
Lakótársat Keresünk (HU)
Lakótársat keresünk (HU)
L'appartamento spagnolo (IT)
Europudingas (LT)
Adresse Barcelona (NO)
Smak Życia (PL)
Smak zycia (PL)
A residencia espanhola (PT)
Albergue Espanhol (PT)
A Residência Espanhola (PT)
Euro mix (RO)
Euro-mix (RO)
Испанка (RU)
Erasmus alebo Priatelia po španielsky (SK)
Španski apartman (SR)
Den Spanska Lägenheten (SV)
Den spanska lägenheten (SV)
Ispanyol Pansiyonu (TR)
Ispanyol pansiyonu (TR)
Iспанський готель (UK)
L'auberge espagnole (XX)
Pot Luck (XX)
Xi Ban Ya lv guan (XX)
Euro Pudding (XX)
Pot Luck (XX)";"FR / ES";"2001";"Cédric Klapisch";"4 656 493"
"The Ghost Writer (EN)
The Ghost (EN)
Писател в сянка (BG)
Muž ve stínu (CS)
Muz ve stínu (CS)
Skyggen (DA)
Der Ghostwriter (DE)
Aoratos sygrafeas (EL)
Αόρατος συγγραφέας (EL)
El escritor (ES)
El Escritor Oculto (ES)
El Escritor Fantasma (ES)
El escritor oculto (ES)
El escritor oculto (ES)
El escritor fantasma (ES)
El escritor fantasma (ES)
El escritor oculto (ES)
Variautor (ET)
The Ghost Writer (FI)
The Ghost Writer - Haamukirjailija (FI)
L'écrivain fantôme (FR)
The Ghost Writer (FR)
Pisac iz sjene (HR)
Szellemíró (HU)
L'uomo nell'ombra (IT)
Vaiduoklis (LT)
Rēgu Rakstnieks (LV)
Polanskis Skyggen (NO)
Roman Polanskis Skyggen - The ghostwriter (NO)
Autor Widmo (PL)
Autor widmo (PL)
O Escritor Fantasma (PT)
Marioneta (RO)
Призрак (RU)
Ghost Writer (SK)
Pisatelj V Senci (SL)
Pisatelj v senci (SL)
Pisac iz senke (SR)
Hayalet Yazar (TR)
Примара (UK)
The Ghost Writer (XX)
L'écrivain fantôme (XX)
Sofer ha'tzlalim (XX)
El escritor oculto (XX)
The Ghost (XX)";"FR / DE / GB";"2010";"Roman Polanski";"4 642 141"
"La famille Bélier (FR)
The Bélier Family (EN)
La Famille Bélier (EN)
The Bélier Family (EN)
Familien Bélier (DA)
Verstehen Sie die Béliers? (DE)
Η οικογένεια Μπελιέ (EL)
La familia Bélier (ES)
Bélierin perhe (FI)
Bélier'n perhe (FI)
Familjen Bélier (FI)
A Bélier család (HU)
La famiglia Bélier (IT)
Mishpakhat Bélier (IW)
Familien Bélier (NO)
Rodzina Belier (PL)
Rozumiemy sie bez slów (PL)
A Família Bélier (PT)
Familia Bélier (RO)
Семейство Белье (RU)
Familjen Bélier (SV)
Hayatimin Sarkisi (TR)";"FR / BE";"2014";"Eric Lartigau";"4 598 241"
"Brice de Nice (FR)
Cool Waves - Brice de Nice (DE)
Szörfördög (HU)
Surfer z Nicei (PL)
Brice: Um Surfista Muito Louco (PT)
Брис Великолепный (RU)
Brice de Nice (XX)
Brice de Nice (XX)
The Brice Man (XX)";"FR";"2005";"James Huth";"4 578 259"
"Mia et le lion blanc (EN)
Mia and the White Lion (EN)
Mia und der weiße Löwe (DE)
Mi mascota es un león (ES)
Mia y el león blanco (ES)
Mia és a fehér oroszlán (HU)
Mia e il leone bianco (IT)
Mija ir baltasis liutas (LT)
Mia and the White Lion (NO)
Mia i bialy lew (PL)
Mia e o Leão Branco (PT)
Девочка Миа и белый лев (RU)
Mia in Beli Lev (SL)
Mia och det vita lejonet (SV)";"FR / DE / ZA";"2018";"Gilles de Maistre";"4 573 435"
"The Expendables 3 (EN)
The Expendables 3: A Man's Job (EN)
The Expendables III (EN)
Непобедимите 3 (BG)
Expendables: Postradatelní 3 (CS)
The Expendables 3: A Man's Job (DE)
Oi analosimoi 3 (EL)
Οι αναλώσιμοι 3 (EL)
Los mercenarios 3 (ES)
Los indestructibles 3 (ES)
Los indestructibles 3 (ES)
Los indestructibles 3 (ES)
Los indestructibles 3 (ES)
Los Indestructibles 3 (ES)
Palgasõdurid 3 (ET)
Les sacrifiés 3 (FR)
Expendables 3 (FR)
Plaćenici 3 (HR)
The Expendables - A Feláldozhatók 3 (HU)
The Expendables - A feláldozhatók 3. (HU)
I mercenari 3 (IT)
Bilty nishkakhim 3 (IW)
Gasaghebulebi 3 (KA)
Nesunaikinami 3 (LT)
Neiznīcināmie 3 (LV)
Neizniicinaamie 3 (LV)
Plaćenici 3 (ME)
Платеници 3 (MK)
Niezniszczalni 3 (PL)
Os Mercenários 3 (PT)
Os Mercenários 3 (PT)
Eroi de sacrificiu 3 (RO)
Неудержимые 3 (RU)
Placanci 3 (SL)
Plaćenici 3 (SR)
Cehennem Melekleri 3 (TR)
Нестримнi 3 (UK)
Meghlubedilmezler 3 (XX)
Los indestructibles 3 (XX)
The Expendables 3 (XX)
Les sacrifiés 3 (XX)
Bilty nishkakhim 3 (XX)";"US / FR";"2014";"Patrick Hughes";"4 519 009"
"Le peuple migrateur (FR)
The Winged Migration (EN)
Travelling Birds: An Adventure in Flight (EN)
Winged Migration (EN)
Ptačí svět (CS)
Fugle På Rejse (DA)
Fugle på rejse (DA)
Nomaden der Lüfte (DE)
Nomaden der Lüfte - Das Geheimnis der Zugvögel (DE)
Taxidiarika poulia (EL)
Nomadas del viento (ES)
Tocando el cielo (ES)
Nómadas del viento (ES)
Alas de sobrevivencia (ES)
Siivekäs muutto (FI)
Bevingad flyttning (FI)
Vándormadarak (HU)
Il Popolo Migratore (IT)
Il popolo migratore (IT)
Wataridori (JA)
Migruojantys pauksciai (LT)
Celojosas ciltis (LV)
Travelling Birds (NL)
Fugler i flukt (NO)
Podniebny Taniec. Makrokosmos (PL)
Makrokosmos - Podniebny taniec (PL)
Aves migratorias (PT)
Migração Alada (PT)
Aves Migratórias (PT)
Poporul migrator (RO)
Птицы (RU)
Putovanie vtákov (SK)
Nomadi neba (SL)
Flyttfåglar (SV)
Kuslar kanatli uygarlik (TR)
Птахи - мандрiвний народ (UK)
Le peuple migrateur (XX)
Winged Migration (XX)
The Travelling Birds (XX)
Winged Migration (XX)";"FR / DE";"2001";"Jacques Perrin
Jacques Cluzaud
Michel Debats";"4 517 311"
"Astérix: Le secret de la potion magique (FR)
Asterix: The Secret of the Magic Potion (EN)
Астерикс: Тайната на вълшебната отва... (BG)
Asterix a tajemství kouzelného lektvaru (CS)
Asterix og trylledrikkens hemmelighed (DA)
Asterix und das Geheimnis des Zaubertranks (DE)
Αστερίξ: Το Μυστικό του Μαγικού Ζωμού (EL)
Astérix: El secreto de la poción mágica (ES)
Asterix: A varázsital titka (HU)
Asterix e il Segreto della Pozione Magica (IT)
Asteriksas: Stebuklingojo gerimo paslaptis (LT)
Asterix - Het Geheim Van De Toverdrank (NL)
Asterix: trylledrikkens hemmelighet (NO)
Asterix i Obelix. Tajemnica magicznego wywaru (PL)
Astérix e o Segredo da Poção Mágica (PT)
Astérix: O segredo da Poção Mágica (PT)
Asterix: Secretul potiunii magice (RO)
Астерикс и тайное зелье (RU)
Asteriks - Tajna čarobnog napitka (SR)
Asterix: Den magiska drycken (SV)
Asteriks: Sihirli Iksirin Sirri (TR)
Астерiкс i таeмне зiлля (UK)
Astérix: Bí Kíp Luyên Thân Duoc (XX)";"FR / BE";"2018";"Alexandre Astier
Louis Clichy";"4 427 274"
"O Brother, Where Art Thou? (EN)
О, братко, къде си? (BG)
Bratříčku, kde jsi? (CS)
O Brother, Where Art Thou? - Eine Mississippi-Odyssee (DE)
O adelfe, pou eisai? (EL)
Ω αδελφέ, πού είσαι; (EL)
O Brother! (ES)
¿Dónde estás, hermano? (ES)
¿Dónde estás, hermano? (ES)
Dónde estás, hermano? (ES)
Oo vend, kus oled sa? (ET)
Voi veljet, missä lienet? (FI)
O'Brother (FR)
O' Brother (FR)
Tko je ovdje lud? (HR)
Ó, testvér, merre visz az utad? (HU)
Fratello, dovè sei? (IT)
Fratello, dove sei? (IT)
Oh, Brother! (JA)
O, broli, kur tu? (LT)
Bracie, Gdzie Jestes? (PL)
Bracie, gdzie jestes? (PL)
E Aí, Meu Irmão, Cadê Você? (PT)
Irmão, Onde Estás? (PT)
O Frate, Unde Esti Tu? (RO)
О где же ты брат? (RU)
Kdo je tu nor? (SL)
O brate, gde si? (SR)
O Brother, Where Art Thou? (SV)
Nerdesin be birader? (TR)
О, де ж ти, брате? (UK)
O Brother, Where Art Thou? (XX)
O Brother, Where Art Thou? (XX)
Ahi, Eifo Ata? (XX)
¿Dónde estás, hermano? (XX)";"US / FR / GB";"2000";"Joel Coen
Ethan Coen";"4 398 634"
"The Three Musketeers (EN)
Тримата мускетари (BG)
Tri Musketira 3d (BS)
Tři mušketýři (CS)
Tri musketýri (CS)
De tre musketerer (DA)
Die drei Musketiere (DE)
Oi treis somatofylakes (EL)
Οι τρεις σωματοφύλακες (EL)
Los tres mosqueteros (ES)
Kolm musketäri (ET)
Kolme muskettisoturia (FI)
De tre musketörerna (FI)
Les Trois Mousquetaires 3D (FR)
Les Trois Mousquetaires (FR)
Tri musketira (HR)
Tri mušketira (HR)
A három testőr (HU)
I tre moschettieri (IT)
I tre moschettieri in 3D (IT)
Sanjûshi: Ôhi no kubikazari to Da Vinci no hikôsen (JA)
Trys muskietininkai 3D (LT)
Trys muškietininkai 3D (LT)
Trīs musketieri 3D (LV)
De tre musketerer (3D) (NO)
De tre musketerer (NO)
Trzej muszkieterowie (PL)
Os Três Mosqueteiros (PT)
Cei Trei Muschetari (RO)
Cei trei muschetari (RO)
Три мушкетера (RU)
Мушкетёры (RU)
Traja mušketieri 3D (SK)
Trije musketirji (SL)
Tri musketara (SR)
The Three Musketeers (SV)
Üç Silahşörler (TR)
Üç Silahsörler (TR)
Мушкетери (UK)
The Three Musketeers (XX)
Les trois mousquetaires (XX)";"DE / GB / FR";"2011";"Paul W.S. Anderson";"4 341 753"
"Astérix : Le domaine des dieux (FR)
Asterix: The Mansions of the Gods (EN)
Asterix and Obelix: Mansion of the Gods (EN)
Астерикс: Имението на боговете (BG)
Asterix: Sídliste bohu (CS)
Asterix: I gudernes land (DA)
Asterix: Byplanlæggeren (DA)
Asterix im Land der Götter (DE)
Αστερίξ: Η κατοικία των θεών (EL)
Astérix: La residencia de los dioses (ES)
Asterix - Gudarnas hemvist (FI)
Asterix: Jumaltenrannan nousu ja tuho (FI)
Asteriks: Grad bogova (HR)
Asterix: Az istenek otthona (HU)
Asterix e il regno degli dei (IT)
Asteriksas. Dievų žemė (LT)
Asterix en Obelix 3D: De Romeinse Lusthof (NL)
Asterix: Byplanleggeren (NO)
Asteriks i Obeliks: Osiedle bogów (PL)
Asterix i Obelix: Wioska bogów (PL)
Astérix: A Terra dos Deuses (PT)
Astérix: O Domínio dos Deuses (PT)
Asterix: Domeniul zeilor (RO)
Астерикс: Земля Богов (RU)
Asterix: domovanje bogov (SL)
Asteriks: Naselje Bogova (SR)
Astérix - Gudarnas hemvist (SV)
Asteriks: Roma Sitesi (TR)
Астерiкс: Земля Богiв (UK)";"FR / BE";"2014";"Alexandre Astier
Louis Clichy";"4 326 093"
"Unknown (EN)
Unknown White Male (EN)
Без име (BG)
Ukradeni Identitet (BS)
Neznámý (CS)
Unknown identity (DA)
Unknown Identity (DA)
Unknown Identity (DE)
O agnostos (EL)
Ο άγνωστος (EL)
Desconocido (ES)
Sin identidad (ES)
Sense identitat (ES)
Tundmatu (ET)
Hors de moi (FR)
Sans identité (FR)
Ukradeni identitet (HR)
Ismeretlen férfi (HU)
Unknown - Senza Identità (IT)
Unknown - Senza identità (IT)
Nezinomas (LT)
Nežinomas (LT)
Nezinamais (LV)
Ukjent ID (NO)
Tozsamosc (PL)
Tożsamość (PL)
Desconhecido (PT)
Sem Identidade (PT)
Necunoscutul (RO)
Неизвестный (RU)
Neznámy (SK)
Neznanec (SL)
Bezimeni (SR)
Kimliksiz (TR)
Невiдомий (UK)
Unknown (XX)
Hors de moi (XX)
Zehut lo yedua (XX)
Desconocido (XX)";"US / DE / GB INC / FR";"2011";"Jaume Collet-Serra";"4 323 905"

"Search the database for a film using one or several criterias - Search results"
" - title : "
" - production_year_begin : 2000"
" - production_year_end : 2021"
" - admission_year_begin : ----"
" - admission_year_end : ----"
" - director : "
" - producing_country_id : France  (FR)"
" - with_other_producing_countries : Yes"
