"Film";"Producing country";"Production year";"Directors";"Admissions EUR EU (since 1996)"
"Hitman (EN)
Хитман (BG)
Hitman - Jeder stirbt alleine (DE)
Hitman - Ektelestis 47 (EL)
Hitman: Εκτελεστής 47 (EL)
Hitman, agente 47 (ES)
Hitman (ES)
Hitman - Agente 47 (ES)
Hitman - Agente 47 (ES)
Hitman (FI)
Hitman (FR)
Hitman - Agent 47 (HR)
Hitman - A bérgyilkos (HU)
L'assassino (IT)
Hitman - L'assassino (IT)
Hitmanas (LT)
Slepkava (LV)
Hitman - Agente 47 (PT)
Hitman: Assassino 47 (PT)
Hitman:Rau Necesar (RO)
Hitman: Rau necesar (RO)
Хитмэн (RU)
Hitman (SK)
Hitman - Agent 47 (SL)
Hitmen: Plaćeni ubica (SR)
Hitman (TR)
Hitman (XX)
Tueur à gages (XX)
Hitman X47: Ke san nguoi (XX)";"FR / US";"2007";"Xavier Gens";"3 472 267"
"Carnage (EN)
God of Damage (EN)
God of Carnage (EN)
Касапница (BG)
Un dèu salvatge (CA)
Bůh masakru (CS)
Buh masakru (CS)
Carnage (DA)
Der Gott des Gemetzels (DE)
O theos tis sfagis (EL)
Ο θεός της σφαγής (EL)
Un dios salvaje (ES)
¿Sabes quién viene? (ES)
¿Sabes quien viene? (ES)
Un déu salvatge (ES)
¿Sabes quien viene? (ES)
¿Sabes quién viene? (ES)
¿Sabes quien viene? (ES)
Tapatalgud (ET)
Ylilyönti (FI)
Carnage (FR)
Bračne svađe (HR)
Az Öldöklés Istene (HU)
Az öldöklés istene (HU)
Zhleta (KA)
Kivirčas (LT)
Asinspirts (LV)
Masakar (MK)
Blodig alvor (NO)
Rzeź (PL)
Rzez (PL)
O Deus da Carnificina (PT)
Deus da Carnificina (PT)
Doamne... Ce Macel! (RO)
Doamne ... ce macel! (RO)
Резня (RU)
Masaker (SL)
Krvoproliće (SR)
Carnage (SV)
Acimasiz Tanri (TR)
Рiзанина (UK)
Carnage (XX)
Carnage (XX)
Elohey ha'ketel (XX)
Un Dios salvaje (XX)";"FR / DE / PL / ES";"2011";"Roman Polanski";"3 348 255"
"Les poupées russes (FR)
Russian Dolls (EN)
Russian Dolls: Pot Luck 2 (EN)
Руски кукли (BG)
Erasmus 2 (CS)
Forelsket, forvirret (DA)
Fra Paris til Skt. Petersborg (DA)
L' auberge espagnole - Wiedersehen in St. Petersburg (DE)
L'auberge espagnole - Wiedersehen in St. Petersburg (DE)
L'Auberge Espagnole - Wiedersehen in St. Petersburg (DE)
Rwsikes koukles (EL)
Ρώσικες κούκλες (EL)
Las muñecas rusas (ES)
Förälskad, förvirrad (FI)
Sinkkuuden huuma (FI)
Ruske lutkice (HR)
Meg Mindig Lakotarsat Keresünk (HU)
Még mindig lakótársat keresünk (HU)
Bambole russe (IT)
Bambole Russe (IT)
Europudingas 2: Rusijos lelytes (LT)
Eirokokteilis 2: krievu lelles (LV)
Forelsket - Forvirret (NO)
Smak Życia 2 (PL)
Smak zycia 2 (PL)
As Bonecas Russas (PT)
Bonecas Russas (PT)
Papusile Rusesti (RO)
Papusile rusesti (RO)
Красотки (RU)
Erasmus 2: Priatelia sú spät (SK)
Ruske lutke (SL)
Ruske lutkice (SR)
Förälskad, förvirrad (SV)
Росiйськi лялечки (UK)
Les poupées russes (XX)
Les poupées russes (XX)
Russian Dolls (XX)
The Russian Dolls (XX)";"FR / GB";"2005";"Cédric Klapisch";"3 334 167"
"Camping 3 (FR)";"FR / BE";"2016";"Fabien Onteniente";"3 313 583"
"Transporter 2 (EN)
Транспортер 2 (BG)
Kurýr 2 (CS)
Transporter - The Mission (DE)
Transporter 2 (EL)
El transportador 2 (ES)
Transporter 2 (ES)
Riskikuller 2 (ET)
Le transporteur 2 (FR)
Le transporteur II (FR)
Transporter 2 (HR)
A szállító 2 (HU)
A szállító 2. (HU)
Transporter: Extreme (IT)
Transporter Extreme (KO)
Transporteris 2 (LT)
Kurjers 2 (LV)
Correio de Risco 2 (PT)
Carga Explosiva 2 (PT)
Curierul 2 (RO)
Перевозчик 2 (RU)
Kuriér 2 (SK)
Prenašalec 2 (SL)
Prenasalec 2 (SL)
Taşıyıcı 2 (TR)
Tasiyici 2 (TR)
Перевiзник 2 (UK)
Transporter 2 (XX)
Le Transporteur 2 (XX)";"FR";"2005";"Louis Leterrier";"3 257 392"
"La belle et la bête (FR)
Красавицата и звярат (BG)
Kráska a zvíře (CS)
Die Schöne und das Biest (DE)
I pentamorfi kai to teras (EL)
Η πεντάμορφη και το τέρας (EL)
La Bella y la Bestia (ES)
La bella y la bestia (ES)
La bella y la bestia (ES)
La bella y la bestia (ES)
La bella y la bestia (ES)
La Bella y La Bestia (ES)
Kaunitar ja koletis (ET)
Kaunotar ja Hirviö (FI)
A Szépség És A Szörnyeteg (HU)
A szépség és a szörnyeteg (HU)
La bella e la bestia (IT)
Gražuolė ir pabaisa (LT)
Gražuole ir pabaisa (LT)
Skaistule un briesmonis (LV)
Ljepotica i zvijer (ME)
Убавицата и ѕверот (MK)
Belle en het Beest (NL)
Skjønnheten og udyret (NO)
Piekna i bestia (PL)
A Bela e a Fera (PT)
Красавица и чудовище (RU)
E Bukura dhe Bisha (SQ)
Lepotica i zver (SR)
Skönheten och odjuret (SV)
Güzel ve Çirkin (TR)
Красуня та чудовисько (UK)
La bella y la bestia (XX)
Lepotica i zver (XX)
La belle et la bête (XX)
La Belle et la Bête (XX)
Beauty and the Beast (XX)";"FR / DE";"2014";"Christophe Gans";"3 223 877"
"Papa ou maman (FR)
Daddy or Mummy (EN)
Mama gegen Papa - Wer hier verliert, gewinnt (DE)
Με τον μπαμπά ή τη μαμά; (EL)
Papá o mamá (ES)
Apu vagy anyu? (HU)
O mamma o papà (IT)
Mishpaha Lo Boharim (IW)
Šķiršanās franču stilā (LV)
Relacionamento à francesa (PT)
Tal Pai, Tal Mãe (PT)
Relacionamento à Francesa (PT)
Tata sau mama (RO)
Любовь вразнос (RU)
Papa ou maman (XX)
Papa ou maman (XX)
Mishpaha Lo Boharim (XX)
Daddy or Mommy (XX)";"FR / BE";"2015";"Martin Bourboulon";"3 184 669"
"Indigènes (FR)
Days of glory (EN)
Days of Glory (EN)
Days of Glory (EN)
Дни на слава (BG)
Ærens Dage (DA)
Ærens dage (DA)
Tage des Ruhms (DE)
Polemistes se xeno metopo (EL)
Días de gloria (ES)
Nativos - Días de gloria (ES)
Days of Glory (ES)
Kunnian päivät (FI)
A dicsőség arcai (HU)
Days of Glory (IT)
Dni chwaly (PL)
Dias de Glória (PT)
Dias de Glória (PT)
Патриоты (RU)
Infödd soldat (SV)
Isimsiz kahramanlar (TR)
Indigènes (XX)
Indigènes (XX)
Indigènes (XX)
Days of Glory (XX)
Days of Glory (XX)";"FR / BE / DZ / MA";"2006";"Rachid Bouchareb";"3 172 625"
"Ne le dis à personne (FR)
Tell No One (EN)
Не казвай никому (BG)
Fortæl det ikke til nogen (DA)
Kein Sterbenswort (DE)
Min to peis se kanenan (EL)
Μην το πεις σε κανέναν (EL)
No le digas a nadie (ES)
No se lo digas a nadie (ES)
No se lo digas a nadie (ES)
Ei sanaakaan (FI)
Senkinek egy szót se! (HU)
Non dirlo a nessuno (IT)
Tell No One (NO)
Nie mów nikomu (PL)
Não Conte a Ninguém (PT)
Não Conte à Ninguém (PT)
Não Digas a Ninguém (PT)
Не говори никому (RU)
Nikomur Ne Povej (SL)
Ne reci nikome (SR)
Berätta inte för någon (SV)
Kimseye söyleme (TR)
Не кажи нiкому (UK)
Ne le dis à personne (XX)
Ne le dis à personne (XX)
Al tegal'e (XX)
Tell No One (XX)";"FR";"2006";"Guillaume Canet";"3 110 117"
"Coco (FR)
La gran fiesta de Coco (ES)
Mi gran fiesta judía (ES)
Pan Coco (PL)
Mais que o Máximo (PT)
Коко (RU)
Coco (XX)
Coco (XX)";"FR";"2009";"Gad Elmaleh";"3 110 097"
"La rafle (FR)
The Round Up (EN)
La Rafle (EN)
Хайка (BG)
Хайката (BG)
Beslutningen (DA)
Die Kinder von Paris (DE)
Ti nyhta pou hathikan ta asteria (EL)
To astro tou fovou (EL)
Τη Νύχτα που Χάθηκαν τα Αστέρια (EL)
La redada (ES)
Los niños de la esperanza (ES)
I gryningens timmar (FI)
Pariisin vainotut (FI)
Vel' d'Hiv' (FR)
Racija (HR)
Vento Di Primavera (IT)
Vento di primavera (IT)
Razzia (NL)
Utryddelsen (NO)
Oblawa (PL)
As Crianças de Paris (PT)
Amor e Ódio (PT)
Copiii Parisului (RO)
Razia (RO)
Облава (RU)
Racija (SR)
I gryningens timmar (SV)
Isgal (TR)
La rafle (XX)
Razzia (XX)
The Roundup (XX)
Nekudat Isuf (XX)
The Round Up (XX)";"FR / DE / HU";"2010";"Rose Bosch";"3 106 215"
"Le Renard et l'enfant (FR)
The Fox & the Child (EN)
The Fox and the Child (EN)
Лисицата и детето (BG)
Pigen Og Ræven (DA)
Pigen og ræven (DA)
Der Fuchs und das Mädchen (DE)
To paidi kai i alepou (EL)
Το Παιδί και η Αλεπού (EL)
Una Amistad Inolvidable (ES)
La niña y el zorrito (ES)
Rebane ja laps (ET)
Tyttö ja kettu (FI)
Le renard et l'enfant (FR)
A Róka És A Gyerek (HU)
A róka és a gyerek (HU)
La Volpe E La Bambina (IT)
La volpe e la bambina (IT)
Mergaite ir lape (LT)
Lapsa un Meitene (LV)
Het vosje en het meisje (NL)
Reven og jenta (NO)
Moj Przyjaciel Lis (PL)
Mój przyjaciel lis (PL)
A Raposa e a Menina (PT)
A Raposa e a Criança (PT)
Fetita Si Vulpea (RO)
Девочка и лисенок (RU)
Deklica in Lisica (SL)
Lisica i devojčica (SR)
Flickan och räven (SV)
Arkadasim tilki (TR)
Le renard et l'enfant (XX)
Het vosje en het meisje (XX)
Le renard et l'enfant (XX)
The Fox and the Child (XX)
The Fox & the Child (XX)";"FR";"2007";"Luc Jacquet";"3 096 960"

"Search the database for a film using one or several criterias - Search results"
" - title : "
" - production_year_begin : 2000"
" - production_year_end : 2021"
" - admission_year_begin : ----"
" - admission_year_end : ----"
" - director : "
" - producing_country_id : France  (FR)"
